"dispenser_id","10-24 09","10-25 00","10-25 20","10-20 08","10-25 19","10-24 05","10-21 18","10-24 12","10-24 23","10-20 13","10-21 07","10-22 17","10-22 02","10-20 17","10-26 15","10-21 16","10-25 15","10-20 00","10-25 08","10-24 16","10-22 13","10-22 06","10-26 09","10-21 12","10-25 10","10-21 22","10-25 04","10-23 14","10-23 15","10-26 05","10-20 18","10-26 23","10-23 03","10-26 12","10-21 01","10-24 01","10-20 20","10-21 08","10-23 19","10-20 05","10-24 20","10-26 19","10-24 19","10-23 08","10-20 23","10-25 23","10-21 19","10-24 15","10-21 04","10-24 04","10-22 01","10-26 14","10-22 16","10-20 12","10-25 09","10-22 23","10-21 15","10-22 05","10-23 18","10-21 00","10-21 20","10-22 07","10-25 16","10-21 11","10-22 12","10-23 07","10-21 21","10-25 05","10-26 20","10-26 13","10-20 09","10-26 06","10-26 08","10-20 04","10-24 00","10-21 03","10-26 17","10-22 22","10-21 14","10-26 02","10-25 22","10-20 06","10-25 13","10-23 02","10-24 07","10-26 18","10-24 10","10-22 11","10-25 02","10-22 00","10-23 13","10-23 20","10-25 17","10-24 21","10-20 02","10-25 06","10-21 09","10-22 15","10-20 19","10-22 18","10-24 11","10-26 10","10-21 17","10-24 08","10-22 08","10-21 06","10-20 03","10-24 22","10-24 18","10-20 11","10-26 03","10-23 09","10-26 07","10-25 12","10-21 10","10-24 03","10-20 22","10-23 23","10-25 01","10-24 14","10-27 00","10-23 17","10-22 04","10-23 06","10-23 04","10-20 10","10-25 21","10-22 10","10-23 10","10-21 02","10-25 07","10-22 21","10-26 01","10-27 01","10-25 18","10-26 16","10-22 14","10-20 14","10-20 16","10-23 21","10-26 21","10-23 01","10-21 13","10-23 12","10-24 06","10-24 13","10-20 01","10-20 15","10-23 05","10-20 21","10-23 11","10-26 22","10-24 17","10-26 11","10-23 16","10-22 03","10-21 05","10-22 19","10-26 00","10-23 22","10-24 02","10-25 11","10-23 00","10-21 23","10-25 03","10-22 20","10-20 07","10-25 14","10-26 04","10-22 09"
"20377","","","","","","","","","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","27.0","","","","","","","","","","","","","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","","","","","53.0","","","","","","","","","","","","","","","","","","35.0"
"20384","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","2.0","","","","","","","","","","11.0","","","","","26.0","","","","","","","","","51.0","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","56.0","18.0","","","","","","","16.0","","","","","","45.0","","","","","18.0","","","","34.0","","","","","","","","35.0","","","","","","","","","","","","","","","","32.0","",""
"20389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","56.0","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","13.0","","","","","","","","","","","","36.0","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20415","34.0","","56.0","","","","","46.0","","","","","","","","","","","12.0","12.0","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","32.0","","","","","","32.0","30.0","","","","","","","","6.0","46.0","36.0","","43.0","","","","51.0","","","","","","","","","11.0","","55.0","","","","","","","","","","","","","","","34.0","42.0","","","","28.0","","","","","","","","","","","22.0","8.0","","","17.0","","","","","","","","","","","","","","",""
"20419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","49.0"
"20424","","","","","","","","","","","","40.0","","0.0","14.0","","","","","","","","52.0","","","","","","2.0","","29.0","","","30.0","","","","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","8.0","","","","48.0","","","","","","","12.0","","","","","","","","","","","53.0","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","","0.0","52.0","","","","","59.0","","","","","","","46.0","","","","","","","","","","","","13.0","","","","","","10.0",""
"20466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","25.0","","","","","","","","","","","","","","","","","10.0","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20480","","","57.0","","","","52.0","","","","","","","27.0","46.0","54.0","","","","","18.0","24.0","","42.0","","","","","","","58.0","55.0","","6.0","","","50.0","","","","","56.0","","","","2.0","37.0","","","","","45.0","38.0","","","","","","","","20.0","32.0","","48.0","40.0","","29.0","","42.0","30.0","","51.0","41.0","","","","52.0","","51.0","35.0","23.0","","","","","","","51.0","","45.0","","","","","","","","31.0","24.0","","","36.0","27.0","","26.0","","","","","","","50.0","","","19.0","","","","","","13.0","","59.0","","","","36.0","","17.0","","","","","52.0","","44.0","36.0","45.0","44.0","","37.0","","42.0","31.0","","","","53.0","","","","35.0","","","8.0","","","","53.0","","","","","","","","","","",""
"20487","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20489","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","37.0","","","","","","","","","","","43.0","","","","","","","","45.0","","","","","","",""
"20612","","","","","","","","56.0","","","","","","","35.0","","","","12.0","","","","","","","","","57.0","37.0","","","","","12.0","","","","","","","","","","","","","","","","","","59.0","16.0","","","","","","","","","","","","","","","","","","","51.0","","","","","44.0","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","13.0","","","","",""
"20699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","",""
"20739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20799","","","","","","","55.0","","","","","","","","57.0","36.0","","","","","","","29.0","3.0","","","","","","","","","","","","","","","16.0","","","50.0","","","","","","","","","","","","","","","","","3.0","","17.0","","","","","","","","","","","","","","28.0","","54.0","","29.0","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","10.0","","55.0","","","","","","","","","","","20.0","","","","","","","33.0","","","","3.0","","","54.0","","","","","","","","31.0","","16.0","33.0","37.0","","","","","27.0","","","","","","","","","",""
"20801","","","47.0","","","","9.0","","","","","","","","51.0","","22.0","","","","","","43.0","28.0","","","","47.0","3.0","","","","","38.0","","52.0","","","","","","","","","","","56.0","16.0","","43.0","","","","","","","","","","","19.0","","15.0","","58.0","","","","18.0","","","","","","","","47.0","","22.0","","44.0","","","","","","","","","","7.0","","","","","","","14.0","","","","57.0","","","","","","","","","","40.0","","","","","","","","","","11.0","","","","","22.0","","29.0","","","","","","","","","","","","40.0","","","","","","","","","","","","","","17.0","","","","","","3.0","11.0","","","","","","","16.0",""
"20804","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20815","","","","","","","25.0","","","","","","","12.0","","","","","","","","","16.0","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0","","","","","","","","","","27.0","","","","","","","","","","51.0","","","","","","","","","","","","","","","",""
"20820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20830","","","","","","","","","","","","","","","47.0","","","","","","43.0","","","","","","","","","","","","","","","","","","11.0","","","","28.0","","","","","","","","","","","","","","","6.0","","","","41.0","","","44.0","28.0","","","","","","","","","","","","","","","","","","6.0","","","","38.0","","","","","","","","","","","","","29.0","","","","0.0","","","","27.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0"
"20832","11.0","","49.0","","","","","","","","","39.0","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","8.0","","","","","","","","","","","","","","","","","","26.0","27.0","","","","","","","23.0","","40.0","","","","","","","","","","","","","","","","","","","24.0","","10.0","","","","","","","10.0","","","","","","","","","","","19.0","","","22.0","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","",""
"20838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20863","","","","","","","","","","","","","","","28.0","","35.0","","","","","","","","","","18.0","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","","","","","","","","","","","","9.0","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","49.0","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","34.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","",""
"20985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","51.0","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20986","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21027","","","","","","","","","","","","9.0","39.0","26.0","55.0","","","","","","","52.0","14.0","1.0","","","","","","29.0","3.0","","","21.0","","","24.0","","","","","1.0","","","","","","","","","33.0","59.0","41.0","","","","30.0","","","","","","","","47.0","","43.0","","16.0","13.0","","","","","","","19.0","","26.0","","","","","","","","","","","","","","","","","","","55.0","","0.0","","","","","59.0","","","","","","","","46.0","","","","","","","","45.0","","","","","","","","","","","","","","","59.0","","","","","36.0","","36.0","20.0","","","","55.0","","49.0","","","","47.0","49.0","52.0","","","","","","","","","","","","","","50.0"
"21028","","","","","","","","36.0","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","","42.0","","","","8.0","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","",""
"21031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","34.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","","","","","","","","","","","","","","",""
"21041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","18.0","","","","","","","","33.0","5.0","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","",""
"21044","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21048","","","","","","","","","","","","","","","44.0","","","","","","","","17.0","","","","","","","","","38.0","","36.0","","","","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0","","","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","29.0","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","",""
"21055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21083","55.0","","13.0","","6.0","","39.0","49.0","","42.0","","59.0","26.0","59.0","55.0","51.0","48.0","","13.0","29.0","38.0","50.0","","","24.0","","17.0","38.0","50.0","53.0","56.0","54.0","45.0","","","","52.0","","16.0","","","43.0","50.0","44.0","","","41.0","","","","52.0","50.0","36.0","","45.0","35.0","","55.0","27.0","","","56.0","59.0","","53.0","33.0","56.0","","48.0","51.0","","58.0","","","","","56.0","51.0","","","","","","35.0","","53.0","","38.0","","58.0","32.0","","58.0","","","52.0","","24.0","59.0","59.0","","47.0","13.0","","25.0","","","","","","","54.0","13.0","","","","","","9.0","30.0","41.0","43.0","59.0","59.0","37.0","","","48.0","53.0","","","36.0","","","58.0","40.0","","58.0","47.0","","12.0","59.0","","39.0","","55.0","","51.0","45.0","39.0","56.0","59.0","","47.0","58.0","54.0","","","29.0","","","","","","15.0","","","54.0","17.0","17.0"
"21172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21267","","","","","","","","","","","","","","","1.0","31.0","","","","","14.0","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","27.0","","","","","28.0","","","","","","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0","","","46.0","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","",""
"21282","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21289","","","40.0","","","","55.0","","","","","","","","46.0","","","","","","7.0","","","","","","","","","","","","","38.0","","","","","","","","39.0","","","","","57.0","","","","","","","","45.0","","","","","","","","41.0","","","","","","","","","46.0","","","","","55.0","","","","","","","","43.0","","","","","","50.0","15.0","","","","","","","","","29.0","","","","","","","","31.0","","","","","55.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","32.0","6.0","","","","","","","","59.0"
"21306","","","","","","","","","","","","","","","","","","","","","33.0","","23.0","","","","","","","","","","","","","","16.0","","","","","","","","","","26.0","","","","37.0","","","","","","","","","","","","","","","","","","","20.0","","","","","","","27.0","","","","","","","","","","","","","55.0","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","","","","","","16.0","","39.0","","","","","","","","","","","","","","","","","","","28.0",""
"21325","","","","","","","51.0","","","","","","","54.0","","","","","","","","","","55.0","","","","38.0","","","","27.0","","","","","18.0","","","","","","","","","","","","","","","","","","","34.0","","","","","","","","","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","56.0","","","","","","","","","","36.0","","30.0","","","","30.0","11.0","25.0","","35.0","","","","","","44.0","","34.0","","","","","","","","5.0","","","","","53.0","","","","","","",""
"21329","","","","","47.0","","","","39.0","","","12.0","","","44.0","","","","","","","","","33.0","","","","","","","","","29.0","","","","","","","","","","","","","","","","","","","","","","","","","","51.0","","","","6.0","46.0","26.0","","","","","","","","","","","","","","","","","","","","","26.0","","","","","","3.0","","","","","","33.0","","","","59.0","55.0","","","","","","","","","","","43.0","","","","","52.0","","51.0","9.0","","","","","","21.0","","","","","","","48.0","","","","","","","","18.0","","","","","","","","41.0","","","45.0","","","","","","","","40.0","","","","5.0","","34.0","","24.0"
"21330","","","","","","","","","","","","","","","26.0","22.0","","","","","11.0","","59.0","44.0","","","","","34.0","","","","","56.0","","","","","","","","","","41.0","","","","","","","","42.0","","","","","","","","","","","","52.0","55.0","","","","44.0","51.0","","","","","","","50.0","","52.0","","","","","","","16.0","","52.0","","","25.0","","","","","","","49.0","","","","","","","","","","","","","","55.0","","","50.0","","","","","","","18.0","","","","","","55.0","","","","","","","","30.0","41.0","","","","","","52.0","56.0","","","","","","","31.0","","","54.0","59.0","","","29.0","","","","","","","","","","","",""
"21348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","17.0","","53.0","","37.0","17.0","","","","","","11.0","","","","","","","","","","4.0","","","51.0","","","","","","","","","19.0","","","58.0","","","","","","","","","","","","","","","","","","41.0","","","","","","","","","","","25.0","","","57.0","","","","","","","","","","","","","","","","","24.0","","33.0","","","","13.0","16.0","","","","","","","9.0","","","28.0","23.0","","","","","","","","59.0","","55.0","54.0","","","","37.0","","","39.0","","","","","","","","","","","",""
"21363","46.0","","","","","","","","","","","","","","26.0","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","",""
"21364","","","13.0","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","5.0","","","","","","","","46.0","","","","","","","","","","","17.0","","","","","","","","","","17.0","","","","","","","","","","41.0","","","","","","","","","","","","","53.0","","","","","","","","","","","","","","55.0","","52.0","","","","","","","","","","53.0","","","","","","","","","","","","","","","7.0","","","","","","","","38.0","56.0","19.0","","","","","","","52.0","","","","","","","","","36.0","40.0","","","","","17.0","","","","","","","","","39.0","",""
"21371","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","54.0","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","24.0","","","","","52.0","","","","","","","","","","","","","","10.0","","","","","","","","","","","","","","","","","35.0","","","","","","25.0","","","","","","","","","","","35.0","","","","","","","","","","","","","3.0","","","58.0","","","","","","","5.0","","","","","49.0","","","41.0","","","","","","","","","","","","","","","33.0","","","4.0","","38.0","","","","","","","","","","53.0"
"21386","54.0","49.0","","","","","14.0","","","42.0","","","","","","","","","","","","","","","","","","","57.0","","","24.0","","","","","","","","","","","","","","","","","","","","50.0","36.0","","","3.0","","","","","","","","","","","","","","28.0","","31.0","","","","","","","8.0","","","","","","","","","","","","44.0","32.0","","55.0","","","","4.0","20.0","59.0","","","","","","","","","","","","37.0","","","","","","","","","42.0","","","","","","","45.0","54.0","","","49.0","0.0","","","","","20.0","","","15.0","","55.0","51.0","","","","","","","","","","","23.0","","","","","","","","14.0","","","","","","","17.0"
"21387","","","","","16.0","","","26.0","","41.0","","45.0","","","59.0","","47.0","","","","37.0","","","","","","","40.0","2.0","","","","15.0","","","","","","49.0","","51.0","","","","","","2.0","","","","","","","","","","","","58.0","","","","9.0","","48.0","","","","","","","15.0","","","","","","","","","","","","","","","","45.0","","","15.0","54.0","50.0","","","","","46.0","","43.0","","","30.0","","9.0","","","","","","","53.0","","","","","","","","","3.0","40.0","","","","","","37.0","53.0","","","","","","","","20.0","46.0","11.0","12.0","","20.0","","52.0","","","","","","","51.0","","","1.0","33.0","","","59.0","","","","","","","","1.0","","29.0","","57.0"
"21397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21407","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","55.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0","49.0","","","","","","","","","","","26.0","","","","","","","","","","","","","","","","","","","",""
"21434","","","","","","","","","","","","47.0","","","","","","","","","53.0","","48.0","","","","","","58.0","","","","","","","","","","","","","","","48.0","","","","","","","","","34.0","","","","","","","","","","","","44.0","12.0","","","","","","","","","","","","","","","","","","","","55.0","","51.0","","","","","","","","","","","","","","","24.0","","","","","","","","","23.0","","","","","","","","","","59.0","","","","","","16.0","","","","","","","","","42.0","","","","","","35.0","","","","","","","","","","","20.0","","","","","","","","","","","","","","","","31.0"
"21464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21468","","","","","","","","","","34.0","","","","","27.0","","","","","","","","49.0","","","","","","","","","17.0","","","","","30.0","","","","","35.0","","26.0","","","","","","","","7.0","","","","","","","","","","","","","","","","","42.0","58.0","","","","","","","32.0","","","","","","","","","29.0","","","","","","","","","","","","","44.0","","","40.0","","","","","","","","","","","","","","","","","","","","46.0","","","","","","","","","","","","18.0","","38.0","","42.0","34.0","","","","","","","","","","","","","","","22.0","","","","","","","","","","","","","","","",""
