"dispenser_id","11-09 09","11-04 21","11-06 23","11-10 16","11-08 20","11-10 05","11-04 09","11-06 12","11-06 08","11-11 09","11-09 04","11-04 18","11-11 03","11-09 22","11-07 20","11-10 01","11-05 17","11-10 12","11-08 09","11-11 18","11-11 06","11-09 15","11-04 00","11-05 06","11-08 13","11-04 13","11-07 01","11-06 19","11-11 11","11-07 16","11-08 02","11-09 11","11-07 12","11-06 00","11-11 13","11-07 23","11-09 20","11-04 17","11-04 05","11-10 22","11-04 10","11-10 09","11-09 00","11-10 06","11-10 11","11-11 20","11-06 18","11-06 07","11-07 21","11-12 00","11-10 00","11-08 21","11-08 19","11-08 10","11-09 03","11-04 16","11-10 17","11-11 02","11-11 00","11-04 06","11-10 15","11-09 14","11-05 05","11-10 04","11-08 14","11-05 16","11-05 11","11-08 08","11-06 13","11-11 17","11-07 10","11-06 01","11-04 02","11-08 03","11-09 10","11-08 18","11-04 22","11-09 21","11-11 14","11-10 23","11-10 18","11-04 11","11-11 07","11-04 07","11-05 10","11-07 02","11-05 09","11-08 07","11-07 19","11-07 08","11-07 13","11-05 21","11-06 20","11-09 17","11-08 00","11-06 06","11-05 04","11-09 18","11-05 12","11-09 06","11-05 01","11-05 08","11-07 22","11-10 03","11-05 15","11-10 10","11-06 17","11-06 05","11-06 14","11-07 11","11-09 02","11-09 07","11-07 00","11-06 16","11-04 23","11-11 05","11-12 01","11-04 15","11-10 07","11-10 14","11-04 12","11-08 17","11-06 10","11-08 06","11-08 11","11-10 19","11-10 08","11-06 21","11-08 04","11-07 03","11-11 01","11-08 22","11-05 00","11-07 14","11-10 20","11-11 08","11-09 13","11-05 22","11-06 02","11-11 15","11-04 08","11-07 07","11-05 19","11-07 18","11-04 03","11-05 07","11-04 14","11-05 14","11-05 13","11-06 11","11-11 19","11-05 02","11-11 04","11-06 22","11-11 23","11-07 09","11-09 19","11-09 16","11-08 01","11-04 19","11-09 23","11-05 03","11-10 02","11-11 12","11-09 05","11-07 05","11-06 15","11-08 15","11-11 22","11-03 14","11-06 04","11-10 13","11-04 20","11-09 08","11-08 23","11-07 06","11-05 23","11-09 01","11-07 15","11-04 01","11-11 16","11-07 04","11-08 05","11-04 04","11-07 17","11-08 16","11-05 18","11-10 21","11-08 12","11-11 21","11-06 03","11-11 10","11-09 12","11-05 20","11-06 09"
"22876","","","","","","","","","","","","","","","","","","41.0","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22878","","","","","","","","","","38.0","","","","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","49.0","","","","","","","","","36.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0"
"22879","47.0","48.0","50.0","47.0","32.0","54.0","58.0","57.0","58.0","51.0","8.0","44.0","5.0","59.0","59.0","52.0","11.0","56.0","59.0","46.0","","42.0","","55.0","58.0","44.0","53.0","55.0","58.0","56.0","57.0","","59.0","9.0","49.0","27.0","41.0","52.0","","35.0","51.0","50.0","26.0","39.0","42.0","58.0","58.0","38.0","53.0","40.0","55.0","","58.0","59.0","","38.0","39.0","34.0","36.0","28.0","50.0","57.0","44.0","30.0","54.0","","","52.0","54.0","54.0","59.0","43.0","","53.0","14.0","","59.0","59.0","32.0","54.0","58.0","15.0","45.0","44.0","","42.0","37.0","59.0","26.0","59.0","27.0","48.0","57.0","58.0","48.0","","0.0","32.0","","","20.0","53.0","44.0","25.0","","53.0","38.0","27.0","41.0","59.0","","","","44.0","31.0","","31.0","23.0","34.0","48.0","40.0","43.0","52.0","58.0","59.0","","55.0","55.0","21.0","49.0","","58.0","42.0","27.0","","58.0","58.0","56.0","","56.0","56.0","59.0","","53.0","","54.0","47.0","","28.0","52.0","59.0","","","40.0","","59.0","59.0","33.0","41.0","1.0","57.0","59.0","55.0","59.0","57.0","48.0","47.0","58.0","","","41.0","50.0","","56.0","52.0","47.0","50.0","","54.0","","59.0","58.0","59.0","","56.0","55.0","9.0","","58.0","46.0","59.0","55.0","40.0","56.0","55.0"
"22881","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","","","","","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","","4.0","","","7.0","","","","","","20.0","","","","","","","","","26.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","27.0","","","","","","","","","","",""
"22882","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22884","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","27.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22885","25.0","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","31.0","","","38.0","","","56.0","","","","","","","27.0","","","","10.0","","","","","","","","","","","","","","","","","","","33.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","","","","","","","","","","","","","","","","","","","","","","8.0","26.0","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22896","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","41.0","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22898","30.0","","","50.0","","","","14.0","43.0","36.0","30.0","","","32.0","","42.0","","","","","55.0","","","","","","","","56.0","31.0","","","","","48.0","","","","","58.0","","28.0","23.0","39.0","","","7.0","","","","40.0","","","","","","","","","","41.0","","","4.0","50.0","","","","","","","","","","","","","53.0","0.0","52.0","","","41.0","","35.0","47.0","31.0","","","","","","","23.0","","","56.0","","","","","","","","","27.0","","","12.0","","20.0","","","24.0","","57.0","","","","40.0","","","42.0","","","","","","","56.0","18.0","","","","33.0","","","","","30.0","","","","","","","","50.0","","","","","19.0","24.0","","","","","","","47.0","","","22.0","16.0","","","","","","","48.0","","","53.0","","27.0","","45.0","","44.0","22.0","","","","33.0","","38.0","","","","27.0","","",""
"22901","","","","","","","","","","","","","","","","","33.0","","","","","","","","32.0","14.0","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","25.0","51.0","","","","","","","","","30.0","","34.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","45.0","","","0.0","","","","","","","","","","2.0","","","","","","","","","","","49.0","","","","","","24.0","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","",""
"22904","","","","","","","","","","41.0","","","","","","","","6.0","41.0","","19.0","","","","","45.0","","58.0","31.0","42.0","","16.0","","","0.0","","","","","","","56.0","","","4.0","","","","","","","","","55.0","","44.0","3.0","","","","59.0","","","","43.0","","","","50.0","","","","","","","","","","57.0","","","46.0","","","16.0","","25.0","","","","48.0","","","56.0","","","","46.0","","","","","","","30.0","7.0","","","56.0","41.0","","55.0","","34.0","","39.0","","53.0","55.0","","59.0","","","","","","34.0","","","","","","","","","51.0","48.0","","","","","","","","","","38.0","","24.0","","3.0","","","","2.0","","23.0","27.0","","56.0","","","","57.0","","","","","","","","34.0","10.0","","","6.0","","","","","52.0","","","","","","","","","26.0","","36.0","29.0","","38.0"
"22906","","","","27.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","36.0","","","","","","","39.0","","","","","","","","","","","","","","","",""
"22909","","","","4.0","","","","","","","","49.0","","","23.0","","","","","","","","","","","","","","53.0","","","","30.0","","","","","","","","","","51.0","","","","","","30.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","57.0","","","","","24.0","","","","","","","","","","","","","","","","","","45.0","","","34.0","","","","","","","53.0","","","","","","","","","","","38.0","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","",""
"22910","","","","","","","","","","55.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","11.0","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","","","","",""
"22911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22914","","","","","","","","12.0","","","","","","","","","","","","","","","","","","42.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0","","","","","","","","","","","","","","","","","","","","","","","","","","41.0","","","28.0","","59.0","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0"
"22919","56.0","","","","","7.0","","","52.0","","","","","","","","36.0","30.0","","","","","","","","","52.0","","","","","","40.0","39.0","","","","","","9.0","","","34.0","30.0","","","","","","25.0","19.0","","","","","","","","","","","","","","","","29.0","","","","","46.0","","","","51.0","","","","","","","","","","14.0","28.0","","","24.0","","","","","","","","","","","","","38.0","","","","","49.0","","","20.0","","","","","","56.0","","","","","","","","","","","28.0","","","","","","","23.0","","","45.0","40.0","","","","","","","17.0","","12.0","","0.0","","","","46.0","55.0","","28.0","","","","52.0","","","45.0","","","","39.0","12.0","","49.0","","","","","","39.0","","","","","","","","","","","45.0","","31.0","17.0","","","27.0","6.0"
"22920","","","","","","","","","","","","3.0","","","","","","","","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0","","","","","","","","59.0","","","","","56.0","","","","","","47.0","","","","","","","","57.0","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","","","","","51.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0","","","","","","","","","","","","","","","","","","","","32.0","",""
"22923","59.0","47.0","","40.0","","40.0","58.0","49.0","30.0","51.0","55.0","59.0","","39.0","4.0","2.0","58.0","50.0","45.0","36.0","","58.0","","","46.0","59.0","","27.0","43.0","42.0","57.0","52.0","","37.0","","18.0","54.0","54.0","54.0","","59.0","46.0","33.0","0.0","56.0","","56.0","59.0","15.0","","2.0","51.0","59.0","","","58.0","","","","","45.0","24.0","","33.0","","47.0","59.0","33.0","57.0","","47.0","52.0","","","38.0","42.0","30.0","21.0","","","","55.0","","","37.0","29.0","56.0","27.0","19.0","","6.0","58.0","10.0","57.0","21.0","48.0","35.0","58.0","17.0","40.0","45.0","54.0","57.0","58.0","44.0","52.0","48.0","51.0","59.0","29.0","3.0","51.0","","57.0","","","26.0","50.0","","48.0","59.0","55.0","47.0","34.0","40.0","","42.0","48.0","42.0","38.0","27.0","33.0","22.0","37.0","","","56.0","0.0","47.0","","56.0","","38.0","7.0","15.0","","52.0","54.0","51.0","49.0","34.0","13.0","34.0","","","","28.0","41.0","","52.0","57.0","57.0","57.0","","44.0","25.0","49.0","13.0","","","","58.0","59.0","9.0","38.0","56.0","50.0","43.0","47.0","","31.0","51.0","49.0","35.0","0.0","36.0","28.0","","15.0","7.0","","43.0","50.0","54.0","53.0"
"22927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22929","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0","","","","","","","","","","","21.0","","","","","","","","","35.0","","","","","","","","","","","","","",""
"22934","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22935","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22936","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0","","","","","","","","","","","","","","","","19.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22937","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","0.0","","","","","19.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0","","","","57.0","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","57.0","","","","","","","56.0","","","","","","","","","","","","","","","",""
"22938","24.0","16.0","","","","","","","1.0","","","","","","","","36.0","","31.0","","","","","","53.0","","","","","57.0","45.0","","27.0","16.0","","11.0","","","","","","","","","","","","","19.0","","","","","39.0","","","","","","","","","","","","","","58.0","34.0","39.0","14.0","","","45.0","","33.0","","","","","","","","","","","","15.0","","","29.0","37.0","","","45.0","56.0","","44.0","","","","","22.0","","5.0","","38.0","46.0","","30.0","54.0","11.0","","","","","","","","","","","12.0","7.0","17.0","","","21.0","","","","45.0","","23.0","24.0","","40.0","","","","","","43.0","","","","","34.0","","","","","","44.0","","","","","","","","","","","11.0","","39.0","1.0","","","3.0","","","","","55.0","","","","","","28.0","54.0","","1.0","","","","","","","","","","44.0"
"22939","","","","34.0","","","","","","45.0","","","","","","","","48.0","57.0","","","34.0","","","","","","","20.0","","","43.0","","","45.0","","19.0","","","36.0","","48.0","","","50.0","54.0","","","","","","","","","","","11.0","","","","24.0","","","","","","","","20.0","0.0","","","","","","","","","59.0","","26.0","","40.0","","","","","","","","","","","","","","","","","","","","","","","","","","55.0","","","","","1.0","","","","","31.0","","","","32.0","","","","","","","","","","","","14.0","32.0","","","","","","","","","","","59.0","","","46.0","20.0","","","3.0","","","","","","","","","","33.0","","","11.0","","59.0","","","40.0","","","45.0","","","","","","49.0","","","","","","","41.0","","50.0","10.0","9.0","2.0","","56.0"
"22940","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","33.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","",""
"22943","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","13.0","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22945","51.0","38.0","6.0","45.0","","42.0","","55.0","44.0","56.0","57.0","50.0","34.0","53.0","35.0","9.0","44.0","46.0","54.0","","40.0","29.0","","41.0","36.0","","34.0","44.0","","21.0","","50.0","42.0","41.0","33.0","19.0","13.0","53.0","","24.0","57.0","49.0","50.0","0.0","54.0","44.0","59.0","56.0","","","41.0","3.0","","27.0","31.0","55.0","20.0","","44.0","","42.0","59.0","39.0","52.0","15.0","57.0","53.0","","58.0","45.0","58.0","17.0","","20.0","59.0","54.0","53.0","41.0","49.0","9.0","58.0","58.0","58.0","","56.0","","57.0","","52.0","28.0","32.0","35.0","53.0","56.0","41.0","35.0","44.0","52.0","51.0","","52.0","30.0","53.0","30.0","48.0","18.0","57.0","59.0","58.0","50.0","","","","27.0","47.0","","32.0","9.0","","55.0","43.0","","56.0","","20.0","38.0","3.0","55.0","","42.0","9.0","","51.0","56.0","58.0","","57.0","50.0","31.0","59.0","","","20.0","","","55.0","59.0","55.0","54.0","58.0","","58.0","","53.0","","52.0","35.0","59.0","","40.0","44.0","30.0","","33.0","","","19.0","","","","54.0","46.0","11.0","","","","48.0","42.0","26.0","","58.0","10.0","","","39.0","","27.0","26.0","10.0","","18.0","56.0","49.0","","59.0"
"22946","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","54.0","","50.0","4.0","","","","","","","37.0","","","","29.0","","","","","","","","","","","","","","","","","","","","38.0","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","39.0","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","18.0","","","4.0","","","","","","","","3.0","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","38.0","37.0","","","","","","","","35.0","","13.0","","","","","",""
"22947","55.0","","","","","","","","","","","","","","","","","","","","","24.0","","","","45.0","","","","","","47.0","","","","","46.0","","","","","12.0","","","11.0","","","","","","","","","","","","3.0","","","","","40.0","","","","51.0","","","","","","","","","","","","42.0","","","","44.0","","","","","","","57.0","","","","","10.0","","","","","","","","","","38.0","34.0","40.0","","","","","","","","","","","","","3.0","14.0","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","","","","","","12.0","","55.0","","","","","","","","","","","","","","","","","","","","",""
"22950","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","","","34.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22952","","","","51.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0","","","","","","","","32.0","33.0","","","","","","","","","","","","","","","","","","24.0","","","","","","","","","","","","","","38.0","","","","","","","","","","","36.0","35.0","",""
"22953","","","","","","","27.0","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","6.0","","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","","32.0","","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","51.0","","","","","","",""
"22954","44.0","","","","","","","","","","","","41.0","","","","","","","","","","","","","","","","","","","","5.0","","","","1.0","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","23.0","","","","","","","","","","","","","27.0","","","","5.0","","","33.0","","22.0","","","","","","","","","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0","","","","","","","53.0","","24.0","","45.0","7.0","","","","","","","","","","","","","","","","",""
"22958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22962","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","22.0","","","","","","56.0","","","","","","","","","","","","","","","","","","48.0","28.0","","","","","","","","","","","","","","","","","","","","","30.0","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22963","","","41.0","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","",""
"22964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22965","","","","37.0","","","","37.0","","43.0","","","57.0","3.0","","","","28.0","42.0","32.0","54.0","57.0","","30.0","","35.0","","","42.0","3.0","","54.0","","","41.0","7.0","33.0","","55.0","51.0","49.0","36.0","","26.0","56.0","","","","","16.0","","","16.0","","","17.0","42.0","","","","58.0","","","","44.0","4.0","","","52.0","4.0","24.0","56.0","","","54.0","14.0","","44.0","","","57.0","","","","","","58.0","","","","","","","56.0","","","","56.0","50.0","28.0","","","","","58.0","10.0","20.0","","57.0","","","","","21.0","","","51.0","47.0","49.0","58.0","","","","","15.0","38.0","39.0","","","","","","","","49.0","49.0","49.0","","","49.0","53.0","","","","","","17.0","","","49.0","54.0","","12.0","","","","49.0","59.0","","","","","","53.0","","","45.0","17.0","","","","50.0","","","","","16.0","","","","0.0","","","","11.0","","","59.0","","30.0","","47.0","8.0","45.0","47.0"
"22968","","","","","","","","","","","","","","","","","","8.0","","2.0","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22971","","","","51.0","","","32.0","","","","","48.0","","51.0","43.0","35.0","29.0","18.0","33.0","","","7.0","","27.0","","23.0","27.0","","12.0","12.0","","6.0","50.0","47.0","12.0","16.0","47.0","1.0","","23.0","30.0","","","","55.0","","","46.0","57.0","","","","51.0","38.0","","36.0","","","57.0","7.0","","52.0","27.0","26.0","51.0","48.0","6.0","","","","54.0","","21.0","","53.0","21.0","","","","41.0","50.0","","","","","56.0","","38.0","26.0","","3.0","","","16.0","2.0","","","58.0","","","","19.0","","","","","","","","","29.0","","52.0","","","","","","","40.0","5.0","","","","","13.0","","1.0","","","","","21.0","43.0","","","","","","34.0","48.0","41.0","40.0","57.0","21.0","","48.0","","9.0","","","","","11.0","49.0","","11.0","","48.0","34.0","","","","45.0","","","0.0","19.0","34.0","","","","","","","","","","31.0","","44.0","","35.0","","45.0","","","","29.0","","54.0","","22.0","17.0",""
