Id,Created at
13046,"June 16, 2015 14:05"
13047,"June 17, 2015 13:21"
13050,"June 16, 2015 14:22"
13051,"May 18, 2015 13:38"
13052,"May 27, 2015 15:58"
13053,"May 20, 2015 12:29"
13054,"May 18, 2015 15:18"
13055,"May 27, 2015 17:35"
13056,"June 15, 2015 15:22"
13057,"June 18, 2015 16:41"
13058,"May 28, 2015 11:10"
13059,"May 18, 2015 15:37"
13061,"May 18, 2015 15:17"
13062,"May 20, 2015 16:50"
13063,"June 15, 2015 15:14"
13064,"May 18, 2015 14:54"
13065,"May 28, 2015 10:50"
13066,"May 28, 2015 10:53"
13067,"June 18, 2015 16:45"
13068,"May 18, 2015 15:40"
13069,"May 28, 2015 16:32"
13070,"June 17, 2015 09:57"
13072,"May 20, 2015 17:16"
13073,"May 21, 2015 12:47"
13074,"May 19, 2015 15:04"
13075,"May 21, 2015 11:44"
13076,"June 18, 2015 09:08"
13077,"June 18, 2015 10:38"
13078,"June 16, 2015 17:01"
13080,"June 17, 2015 10:47"
13081,"June 16, 2015 10:47"
13082,"May 19, 2015 13:17"
13083,"May 28, 2015 10:55"
13084,"May 20, 2015 17:46"
13085,"June 15, 2015 15:33"
13087,"June 18, 2015 10:12"
13088,"June 15, 2015 17:01"
13089,"May 18, 2015 17:26"
13090,"May 31, 2015 14:56"
13092,"May 19, 2015 17:09"
13093,"May 19, 2015 16:11"
13094,"May 19, 2015 16:40"
13095,"May 19, 2015 16:00"
13096,"May 19, 2015 17:31"
13097,"June 16, 2015 10:51"
13098,"May 20, 2015 16:36"
13099,"May 18, 2015 17:27"
13100,"June 22, 2015 14:06"
13101,"May 19, 2015 16:02"
13102,"June 22, 2015 13:28"
13103,"May 20, 2015 12:57"
13105,"May 28, 2015 10:40"
13106,"May 20, 2015 16:05"
13107,"June 17, 2015 09:01"
13108,"May 20, 2015 16:20"
13110,"June 18, 2015 16:30"
13111,"May 21, 2015 10:35"
13112,"June 09, 2015 16:34"
13113,"May 20, 2015 15:43"
13114,"June 16, 2015 10:32"
13115,"May 19, 2015 17:08"
13116,"June 15, 2015 15:21"
13117,"May 20, 2015 17:02"
13118,"May 20, 2015 13:09"
13119,"June 22, 2015 14:11"
13121,"May 21, 2015 12:02"
13123,"May 21, 2015 11:35"
13124,"May 20, 2015 15:51"
13125,"May 19, 2015 16:04"
13126,"May 20, 2015 11:39"
13127,"May 19, 2015 13:16"
13128,"May 18, 2015 15:28"
13129,"June 15, 2015 16:51"
13130,"May 20, 2015 13:05"
13131,"May 19, 2015 12:40"
13132,"June 16, 2015 15:05"
13134,"May 18, 2015 16:36"
13135,"June 16, 2015 11:31"
13138,"May 18, 2015 15:06"
13139,"May 28, 2015 12:02"
13140,"May 18, 2015 16:50"
13141,"June 18, 2015 10:20"
13143,"May 27, 2015 15:54"
13144,"July 28, 2015 10:19"
13145,"June 18, 2015 17:15"
13146,"May 27, 2015 16:16"
13147,"May 20, 2015 16:52"
13148,"May 27, 2015 15:57"
13149,"June 09, 2015 16:51"
13150,"May 18, 2015 15:45"
13151,"May 18, 2015 15:32"
13152,"May 20, 2015 10:34"
13153,"May 20, 2015 11:33"
13154,"June 18, 2015 17:37"
13155,"May 27, 2015 15:37"
13156,"May 20, 2015 15:33"
13157,"June 18, 2015 10:22"
13158,"June 15, 2015 15:27"
13159,"June 15, 2015 17:39"
13160,"June 15, 2015 15:37"
13161,"May 20, 2015 10:52"
13162,"June 15, 2015 17:25"
13164,"May 21, 2015 11:26"
13166,"May 28, 2015 10:52"
13169,"May 19, 2015 16:26"
13170,"May 21, 2015 11:41"
13171,"June 18, 2015 16:25"
13172,"May 29, 2015 11:58"
13174,"June 18, 2015 10:18"
13175,"May 18, 2015 17:43"
13176,"June 10, 2015 10:14"
13177,"June 18, 2015 16:39"
13178,"June 18, 2015 16:26"
13180,"June 17, 2015 11:51"
13181,"May 21, 2015 11:56"
13182,"May 27, 2015 15:31"
13183,"May 20, 2015 17:44"
13184,"May 20, 2015 17:36"
13185,"June 18, 2015 16:48"
13186,"May 20, 2015 10:28"
13187,"May 27, 2015 16:23"
13189,"June 22, 2015 13:50"
13190,"May 20, 2015 15:33"
13191,"May 18, 2015 17:06"
13192,"June 18, 2015 16:23"
13193,"June 22, 2015 13:40"
13194,"June 15, 2015 17:40"
13197,"May 28, 2015 11:24"
13198,"June 15, 2015 16:49"
13199,"May 19, 2015 12:19"
13201,"June 18, 2015 10:24"
13202,"June 17, 2015 09:07"
13203,"June 17, 2015 15:42"
13204,"June 15, 2015 15:30"
13205,"May 21, 2015 11:40"
13206,"May 20, 2015 12:17"
13207,"May 18, 2015 13:56"
13208,"June 22, 2015 13:57"
13209,"May 19, 2015 16:22"
13211,"June 18, 2015 10:13"
13212,"May 19, 2015 15:39"
13213,"June 17, 2015 10:53"
13215,"May 20, 2015 13:08"
13216,"June 18, 2015 17:54"
13217,"June 22, 2015 14:13"
13218,"May 19, 2015 16:35"
13219,"May 19, 2015 17:18"
13220,"October 04, 2015 12:40"
13221,"May 19, 2015 17:26"
13222,"May 21, 2015 10:53"
13224,"May 18, 2015 16:37"
13225,"June 22, 2015 13:44"
13226,"May 20, 2015 11:20"
13227,"June 17, 2015 09:30"
13228,"May 19, 2015 16:37"
13229,"June 22, 2015 13:45"
13230,"May 19, 2015 16:48"
13231,"May 20, 2015 17:39"
13232,"June 18, 2015 09:16"
13233,"May 21, 2015 11:06"
13234,"October 26, 2015 08:37"
13235,"May 21, 2015 12:49"
13237,"May 27, 2015 17:12"
13240,"June 17, 2015 09:00"
13241,"May 20, 2015 12:12"
13242,"May 21, 2015 11:17"
13243,"May 18, 2015 15:27"
13244,"June 17, 2015 15:29"
13245,"May 19, 2015 16:35"
13246,"May 18, 2015 14:54"
13247,"June 15, 2015 16:00"
13248,"June 18, 2015 09:05"
13249,"June 09, 2015 11:25"
13250,"May 18, 2015 16:11"
13251,"June 09, 2015 16:47"
13252,"June 18, 2015 10:17"
13253,"June 15, 2015 17:23"
13256,"May 21, 2015 10:42"
13257,"May 21, 2015 11:49"
13259,"June 18, 2015 09:21"
13260,"June 17, 2015 16:46"
13261,"May 21, 2015 12:09"
13262,"May 18, 2015 16:49"
13263,"May 18, 2015 17:03"
13264,"June 15, 2015 15:30"
13265,"May 20, 2015 15:34"
13266,"May 19, 2015 12:13"
13267,"May 21, 2015 10:59"
13268,"May 27, 2015 15:37"
13269,"May 20, 2015 15:36"
13270,"May 20, 2015 16:54"
13271,"May 18, 2015 16:03"
13272,"May 20, 2015 16:59"
13273,"June 09, 2015 17:06"
13274,"May 18, 2015 16:57"
13275,"May 18, 2015 16:54"
13276,"November 11, 2015 14:34"
13277,"May 18, 2015 16:49"
13278,"May 21, 2015 11:02"
13279,"May 20, 2015 17:06"
13280,"May 19, 2015 12:58"
13281,"May 18, 2015 14:55"
13282,"May 20, 2015 16:11"
13283,"May 18, 2015 13:47"
13284,"May 21, 2015 11:05"
13285,"May 18, 2015 15:35"
13286,"May 27, 2015 16:04"
13287,"May 20, 2015 17:16"
13288,"May 20, 2015 15:46"
13289,"May 19, 2015 13:22"
13290,"June 17, 2015 15:07"
13291,"May 20, 2015 09:53"
13292,"May 28, 2015 16:33"
13293,"June 15, 2015 16:46"
13294,"June 16, 2015 09:33"
13295,"June 18, 2015 09:16"
13296,"May 20, 2015 17:46"
13299,"May 20, 2015 17:44"
13300,"May 21, 2015 11:34"
13301,"May 18, 2015 15:21"
13302,"May 21, 2015 11:49"
13303,"May 20, 2015 15:38"
13304,"May 21, 2015 11:30"
13305,"May 19, 2015 13:14"
13306,"June 17, 2015 15:36"
13307,"May 21, 2015 11:53"
13308,"June 17, 2015 09:26"
13310,"May 21, 2015 12:04"
13311,"May 27, 2015 16:07"
13312,"May 27, 2015 18:00"
13314,"May 21, 2015 10:13"
13316,"June 17, 2015 15:57"
13317,"May 21, 2015 10:16"
13318,"May 20, 2015 15:53"
13319,"June 15, 2015 16:44"
13320,"May 21, 2015 10:10"
13321,"May 21, 2015 10:25"
13322,"June 18, 2015 17:35"
13323,"June 17, 2015 15:36"
13324,"May 21, 2015 11:03"
13325,"June 17, 2015 11:49"
13326,"May 20, 2015 16:41"
13327,"May 20, 2015 15:33"
13328,"June 09, 2015 16:48"
13329,"June 18, 2015 13:16"
13330,"May 21, 2015 10:17"
13331,"May 21, 2015 10:21"
13332,"October 04, 2015 12:08"
13333,"May 19, 2015 14:49"
13334,"May 27, 2015 16:14"
13335,"June 17, 2015 09:40"
13336,"May 20, 2015 17:13"
13337,"June 15, 2015 16:26"
13338,"June 16, 2015 10:11"
13339,"June 17, 2015 09:58"
13341,"May 20, 2015 16:43"
13342,"June 16, 2015 14:46"
13343,"June 15, 2015 15:38"
13344,"June 15, 2015 16:15"
13345,"June 16, 2015 10:31"
13346,"May 18, 2015 15:26"
13347,"June 16, 2015 14:13"
13348,"June 15, 2015 17:05"
13349,"May 20, 2015 11:35"
13350,"May 28, 2015 12:27"
13352,"June 15, 2015 15:05"
13353,"June 17, 2015 09:12"
13354,"June 15, 2015 15:40"
13355,"June 18, 2015 09:57"
13356,"June 15, 2015 15:50"
13357,"May 29, 2015 12:26"
13358,"May 18, 2015 15:18"
13359,"June 15, 2015 17:02"
13360,"May 20, 2015 11:57"
13362,"June 15, 2015 17:02"
13363,"June 22, 2015 14:08"
13364,"May 28, 2015 12:31"
13365,"May 19, 2015 15:21"
13366,"May 18, 2015 15:32"
13367,"May 18, 2015 13:41"
13368,"June 15, 2015 16:51"
13370,"June 15, 2015 15:12"
13371,"June 17, 2015 09:22"
13372,"May 18, 2015 15:54"
13373,"June 18, 2015 10:10"
13374,"May 21, 2015 12:46"
13375,"May 28, 2015 12:37"
13376,"June 22, 2015 13:37"
13377,"May 18, 2015 14:11"
13378,"May 19, 2015 17:23"
13380,"June 22, 2015 14:13"
13381,"May 19, 2015 16:01"
13382,"June 22, 2015 14:03"
13383,"May 18, 2015 16:43"
13385,"May 19, 2015 15:40"
13386,"June 16, 2015 14:44"
13387,"June 18, 2015 16:37"
13388,"May 19, 2015 15:54"
13389,"May 20, 2015 10:51"
13390,"May 18, 2015 15:27"
13391,"June 22, 2015 13:58"
13392,"June 17, 2015 11:01"
13393,"May 20, 2015 12:59"
13394,"May 19, 2015 16:04"
13395,"May 19, 2015 17:47"
13396,"June 16, 2015 12:11"
13397,"May 19, 2015 17:55"
13398,"June 15, 2015 16:28"
13399,"June 15, 2015 15:30"
13401,"June 16, 2015 14:14"
13402,"June 16, 2015 14:41"
13403,"June 15, 2015 16:19"
13404,"June 17, 2015 09:17"
13405,"May 20, 2015 16:56"
13406,"May 19, 2015 17:24"
13407,"May 20, 2015 13:16"
13408,"May 19, 2015 17:31"
13409,"June 17, 2015 10:53"
13410,"June 17, 2015 09:22"
13411,"June 16, 2015 14:10"
13412,"June 17, 2015 09:44"
13413,"May 28, 2015 11:52"
13414,"June 18, 2015 16:38"
13415,"May 28, 2015 12:24"
13416,"May 20, 2015 16:26"
13417,"May 19, 2015 17:44"
13418,"June 17, 2015 09:00"
13419,"June 17, 2015 10:35"
13420,"May 20, 2015 10:43"
13421,"May 19, 2015 17:38"
13422,"June 25, 2015 14:09"
13423,"May 18, 2015 17:01"
13424,"May 19, 2015 17:03"
13425,"May 18, 2015 17:12"
13426,"May 18, 2015 15:41"
13428,"May 18, 2015 15:04"
13429,"May 19, 2015 17:13"
13430,"May 18, 2015 13:50"
13431,"June 16, 2015 15:05"
13432,"May 18, 2015 16:01"
13433,"May 18, 2015 15:16"
13434,"May 21, 2015 13:23"
13435,"June 15, 2015 16:12"
13436,"May 18, 2015 15:02"
13439,"June 22, 2015 13:55"
13440,"May 18, 2015 14:01"
13441,"June 16, 2015 14:20"
13442,"June 17, 2015 09:49"
13443,"June 17, 2015 10:37"
13444,"May 19, 2015 17:46"
13446,"June 15, 2015 15:14"
13447,"June 15, 2015 15:14"
13448,"May 20, 2015 11:37"
13449,"May 19, 2015 17:53"
13450,"May 18, 2015 15:30"
13451,"May 19, 2015 17:16"
13452,"June 17, 2015 15:48"
13453,"June 17, 2015 09:01"
13454,"May 28, 2015 11:53"
13456,"June 15, 2015 16:53"
13457,"May 19, 2015 15:12"
13459,"May 19, 2015 13:20"
13460,"May 18, 2015 16:00"
13461,"May 19, 2015 12:04"
13462,"June 15, 2015 15:42"
13463,"June 15, 2015 16:03"
13464,"June 18, 2015 16:23"
13465,"June 15, 2015 15:31"
13466,"May 19, 2015 17:07"
13467,"June 15, 2015 16:24"
13469,"May 19, 2015 17:09"
13470,"May 18, 2015 14:08"
13471,"May 20, 2015 11:44"
13472,"May 18, 2015 16:45"
13473,"May 20, 2015 11:37"
13474,"June 16, 2015 10:59"
13475,"May 18, 2015 16:24"
13476,"May 21, 2015 12:58"
13477,"May 18, 2015 16:24"
13478,"May 27, 2015 16:23"
13479,"June 17, 2015 09:18"
13481,"June 15, 2015 15:51"
13482,"May 19, 2015 16:58"
13483,"June 17, 2015 15:46"
13484,"June 16, 2015 14:41"
13485,"June 17, 2015 11:22"
13486,"June 16, 2015 11:09"
13487,"May 19, 2015 15:15"
13488,"June 15, 2015 17:30"
13489,"June 17, 2015 09:04"
13490,"June 16, 2015 15:13"
13492,"May 21, 2015 12:36"
13493,"May 19, 2015 16:53"
13495,"June 17, 2015 09:36"
13496,"June 17, 2015 10:42"
13497,"June 17, 2015 09:24"
13498,"June 17, 2015 10:31"
13499,"June 15, 2015 16:51"
13500,"May 20, 2015 10:21"
13501,"June 15, 2015 16:41"
13502,"May 28, 2015 11:18"
13503,"May 19, 2015 15:04"
13504,"May 19, 2015 17:12"
13505,"June 16, 2015 16:19"
13506,"June 16, 2015 13:31"
13507,"May 28, 2015 13:30"
13509,"June 18, 2015 15:01"
13510,"June 15, 2015 16:59"
13511,"June 18, 2015 10:38"
13512,"May 18, 2015 16:24"
13513,"May 28, 2015 16:48"
13514,"June 16, 2015 09:50"
13515,"May 18, 2015 16:15"
13516,"May 18, 2015 15:04"
13517,"June 18, 2015 10:47"
13518,"June 15, 2015 15:06"
13519,"May 19, 2015 12:38"
13520,"June 18, 2015 13:25"
13521,"May 18, 2015 15:14"
13522,"May 18, 2015 15:38"
13523,"June 17, 2015 11:51"
13524,"May 18, 2015 15:40"
13525,"May 28, 2015 10:57"
13526,"June 16, 2015 14:27"
13527,"June 18, 2015 16:20"
13528,"June 18, 2015 17:28"
13529,"May 20, 2015 12:00"
13531,"May 20, 2015 10:37"
13532,"June 18, 2015 16:17"
13533,"June 02, 2015 11:20"
13534,"June 15, 2015 16:40"
13535,"May 28, 2015 12:19"
13536,"May 20, 2015 11:15"
13537,"May 18, 2015 16:32"
13538,"June 16, 2015 09:59"
13539,"June 17, 2015 09:10"
13540,"June 15, 2015 17:41"
13541,"June 16, 2015 11:44"
13542,"May 21, 2015 10:47"
13543,"June 18, 2015 13:20"
13544,"May 28, 2015 16:52"
13545,"June 17, 2015 10:44"
13546,"June 17, 2015 09:10"
13547,"June 01, 2015 11:46"
13549,"May 31, 2015 15:30"
13550,"June 18, 2015 14:34"
13551,"June 02, 2015 11:32"
13552,"May 28, 2015 13:38"
13553,"June 15, 2015 15:33"
13554,"June 18, 2015 16:41"
13555,"June 02, 2015 10:43"
13556,"May 28, 2015 11:58"
13557,"June 17, 2015 14:13"
13559,"June 02, 2015 11:37"
13560,"May 18, 2015 17:06"
13561,"May 28, 2015 16:31"
13562,"June 01, 2015 11:43"
13563,"May 28, 2015 16:56"
13564,"June 16, 2015 16:33"
13565,"May 20, 2015 09:59"
13566,"May 18, 2015 13:53"
13567,"May 21, 2015 10:33"
13568,"May 20, 2015 11:41"
13569,"June 15, 2015 16:10"
13570,"June 17, 2015 11:26"
13571,"May 28, 2015 16:58"
13572,"May 20, 2015 13:23"
13573,"May 28, 2015 17:12"
13574,"June 15, 2015 15:31"
13575,"June 16, 2015 14:59"
13576,"May 31, 2015 15:22"
13578,"June 18, 2015 17:31"
13579,"June 15, 2015 16:29"
13580,"June 01, 2015 11:50"
13581,"May 18, 2015 17:02"
13582,"June 16, 2015 11:08"
13583,"May 28, 2015 17:43"
13584,"June 09, 2015 16:58"
13585,"May 18, 2015 14:30"
13586,"June 01, 2015 19:52"
13587,"May 18, 2015 13:37"
13588,"June 15, 2015 17:44"
13589,"June 01, 2015 11:53"
13590,"June 18, 2015 16:23"
13591,"June 15, 2015 15:38"
13593,"May 18, 2015 15:39"
13594,"June 17, 2015 10:34"
13596,"June 15, 2015 17:24"
13597,"May 19, 2015 15:33"
13598,"June 17, 2015 16:18"
13599,"May 28, 2015 13:07"
13601,"June 16, 2015 10:58"
13602,"June 15, 2015 15:42"
13603,"June 15, 2015 16:34"
13604,"June 18, 2015 09:12"
13605,"June 15, 2015 15:40"
13606,"June 18, 2015 11:23"
13607,"June 16, 2015 11:07"
13608,"May 18, 2015 16:28"
13610,"June 17, 2015 14:48"
13611,"May 18, 2015 15:22"
13612,"May 18, 2015 15:13"
13613,"May 21, 2015 12:46"
13615,"June 18, 2015 16:57"
13616,"May 28, 2015 16:21"
13617,"May 28, 2015 16:55"
13618,"June 17, 2015 14:04"
13620,"May 28, 2015 12:03"
13621,"June 18, 2015 17:25"
13622,"May 21, 2015 11:31"
13623,"May 20, 2015 15:55"
13624,"June 17, 2015 13:47"
13625,"May 20, 2015 15:59"
13626,"May 20, 2015 16:24"
13627,"May 20, 2015 15:59"
13628,"October 04, 2015 12:41"
13629,"May 28, 2015 13:07"
13631,"May 20, 2015 13:27"
13632,"June 16, 2015 09:43"
13633,"June 18, 2015 13:23"
13634,"May 21, 2015 11:55"
13635,"May 28, 2015 13:30"
13636,"May 20, 2015 15:42"
13638,"May 20, 2015 13:27"
13639,"May 21, 2015 10:23"
13642,"May 20, 2015 12:03"
13644,"May 28, 2015 12:58"
13646,"May 28, 2015 13:08"
13647,"May 28, 2015 13:14"
13648,"May 21, 2015 11:34"
13649,"May 20, 2015 13:20"
13650,"May 20, 2015 13:44"
13651,"May 28, 2015 16:20"
13652,"June 02, 2015 14:18"
13653,"May 18, 2015 17:30"
13654,"May 20, 2015 15:51"
13655,"May 28, 2015 13:16"
13656,"June 16, 2015 10:12"
13657,"May 20, 2015 13:15"
13658,"May 20, 2015 16:33"
13659,"May 20, 2015 11:35"
13661,"May 20, 2015 17:43"
13662,"May 28, 2015 13:19"
13663,"May 20, 2015 15:37"
13664,"June 18, 2015 09:38"
13665,"May 28, 2015 13:18"
13666,"May 21, 2015 13:11"
13667,"May 20, 2015 16:45"
13668,"June 02, 2015 16:04"
13669,"May 19, 2015 12:29"
13670,"May 28, 2015 13:19"
13673,"May 21, 2015 12:08"
13674,"May 20, 2015 17:33"
13677,"May 20, 2015 13:09"
13678,"May 21, 2015 12:29"
13679,"October 04, 2015 10:30"
13680,"May 20, 2015 16:28"
13681,"May 20, 2015 16:15"
13682,"May 28, 2015 13:26"
13683,"May 18, 2015 17:34"
13685,"October 04, 2015 10:40"
13687,"May 20, 2015 17:32"
13688,"May 20, 2015 16:11"
13691,"May 20, 2015 13:48"
13694,"September 17, 2015 10:20"
13695,"May 20, 2015 13:51"
13696,"May 20, 2015 15:34"
13699,"May 27, 2015 17:51"
13702,"June 15, 2015 15:45"
13703,"June 09, 2015 16:54"
13704,"May 20, 2015 11:34"
13706,"May 28, 2015 16:14"
13708,"September 16, 2015 18:45"
13709,"May 20, 2015 16:56"
13710,"May 20, 2015 13:25"
13712,"June 18, 2015 12:02"
13713,"June 04, 2015 10:21"
13714,"May 20, 2015 16:44"
13715,"May 28, 2015 13:27"
13716,"May 20, 2015 16:45"
13717,"June 15, 2015 17:28"
13718,"May 28, 2015 15:10"
13719,"June 17, 2015 14:15"
13722,"May 20, 2015 16:31"
13723,"June 16, 2015 09:44"
13724,"June 15, 2015 17:46"
13726,"May 20, 2015 17:00"
13727,"May 18, 2015 15:45"
13728,"May 20, 2015 17:46"
13730,"May 20, 2015 10:56"
13732,"May 18, 2015 16:52"
13733,"May 27, 2015 17:32"
13734,"May 21, 2015 12:53"
13735,"May 20, 2015 13:32"
13736,"May 20, 2015 13:43"
13737,"May 21, 2015 12:51"
13741,"June 16, 2015 10:39"
13742,"May 20, 2015 13:53"
13743,"May 28, 2015 16:17"
13744,"May 27, 2015 17:50"
13746,"September 17, 2015 10:18"
13748,"June 17, 2015 15:05"
13749,"June 16, 2015 11:47"
13751,"May 20, 2015 15:38"
13752,"May 20, 2015 13:41"
13753,"May 28, 2015 13:18"
13757,"May 20, 2015 12:34"
13759,"May 28, 2015 13:23"
13760,"May 27, 2015 17:48"
13761,"May 20, 2015 12:42"
13762,"May 20, 2015 17:01"
13763,"June 16, 2015 16:55"
13764,"May 21, 2015 10:30"
13765,"June 16, 2015 14:30"
13766,"June 18, 2015 16:52"
13768,"May 20, 2015 15:33"
13770,"May 20, 2015 13:24"
13771,"May 20, 2015 16:09"
13773,"May 27, 2015 17:49"
13774,"October 04, 2015 12:20"
13778,"June 16, 2015 16:33"
13780,"June 18, 2015 17:52"
13784,"June 16, 2015 10:32"
13785,"May 27, 2015 17:40"
13786,"May 27, 2015 15:46"
13787,"June 02, 2015 14:12"
13790,"May 27, 2015 15:51"
13791,"May 19, 2015 12:08"
13792,"May 27, 2015 17:47"
13794,"May 28, 2015 16:23"
13795,"May 21, 2015 12:54"
13797,"May 19, 2015 13:14"
13799,"May 19, 2015 13:00"
13800,"May 27, 2015 15:39"
13801,"June 02, 2015 16:05"
13806,"May 20, 2015 16:51"
13807,"September 29, 2015 08:34"
13809,"May 27, 2015 16:06"
13812,"May 20, 2015 12:34"
13814,"September 29, 2015 09:56"
13815,"October 04, 2015 12:25"
13823,"June 09, 2015 16:36"
13826,"May 27, 2015 14:50"
13827,"May 27, 2015 16:08"
13829,"May 20, 2015 16:27"
13830,"May 27, 2015 17:36"
13832,"May 27, 2015 17:47"
13835,"May 20, 2015 15:40"
13840,"September 29, 2015 09:36"
13842,"May 20, 2015 13:06"
13844,"June 02, 2015 14:26"
13845,"September 29, 2015 09:18"
13846,"May 21, 2015 11:02"
13848,"June 17, 2015 16:43"
13849,"September 29, 2015 10:06"
13852,"June 09, 2015 16:34"
13854,"June 17, 2015 10:45"
13855,"June 16, 2015 13:32"
13857,"May 28, 2015 13:13"
13859,"May 20, 2015 15:48"
13861,"May 20, 2015 12:53"
13862,"June 16, 2015 09:42"
13863,"May 28, 2015 13:08"
13864,"May 20, 2015 12:32"
13865,"May 28, 2015 13:00"
13867,"May 27, 2015 15:00"
13868,"September 29, 2015 09:47"
13870,"May 20, 2015 17:18"
13872,"May 21, 2015 12:57"
13873,"June 16, 2015 11:11"
13875,"May 20, 2015 15:37"
13876,"September 29, 2015 09:25"
13878,"September 29, 2015 10:10"
13880,"June 17, 2015 15:48"
13882,"September 29, 2015 08:41"
13883,"June 17, 2015 14:08"
13884,"June 16, 2015 15:06"
13887,"June 16, 2015 11:49"
13890,"June 16, 2015 16:31"
13892,"May 20, 2015 15:49"
13893,"May 20, 2015 17:12"
13894,"June 16, 2015 09:14"
13895,"June 16, 2015 09:21"
13896,"May 21, 2015 10:41"
13897,"May 21, 2015 11:07"
13899,"May 27, 2015 17:52"
13901,"May 20, 2015 13:40"
13903,"May 18, 2015 17:09"
13904,"May 20, 2015 12:35"
13905,"May 20, 2015 13:37"
13906,"June 02, 2015 14:19"
13908,"June 17, 2015 11:24"
13909,"May 27, 2015 15:32"
13911,"June 17, 2015 16:21"
13912,"May 21, 2015 12:48"
13914,"June 16, 2015 11:11"
13915,"June 15, 2015 17:56"
13916,"June 16, 2015 16:39"
13917,"May 20, 2015 15:10"
13918,"September 17, 2015 10:19"
13919,"May 18, 2015 16:56"
13921,"May 20, 2015 12:04"
13922,"June 18, 2015 09:39"
13923,"June 17, 2015 13:53"
13924,"May 20, 2015 10:50"
13927,"May 20, 2015 16:19"
13928,"June 18, 2015 09:50"
13930,"May 21, 2015 10:53"
13931,"June 17, 2015 10:50"
13932,"May 28, 2015 12:51"
13933,"June 17, 2015 13:53"
13935,"June 18, 2015 17:43"
13936,"June 18, 2015 16:33"
13937,"May 21, 2015 12:50"
13938,"May 28, 2015 16:10"
13940,"May 21, 2015 12:26"
13941,"May 18, 2015 14:51"
13943,"June 17, 2015 15:53"
13944,"May 20, 2015 16:38"
13945,"June 18, 2015 17:35"
13946,"June 17, 2015 15:58"
13947,"June 16, 2015 17:01"
13948,"June 16, 2015 09:54"
13949,"May 20, 2015 15:16"
13950,"June 16, 2015 10:29"
13951,"June 17, 2015 16:24"
13952,"May 20, 2015 12:35"
13953,"June 17, 2015 11:41"
13954,"June 18, 2015 17:22"
13955,"June 16, 2015 08:52"
13956,"June 17, 2015 15:13"
13957,"June 17, 2015 11:21"
13958,"June 16, 2015 14:25"
13959,"May 27, 2015 17:44"
13960,"May 28, 2015 16:17"
13962,"May 20, 2015 10:44"
13963,"May 21, 2015 10:40"
13964,"May 20, 2015 13:01"
13965,"May 27, 2015 15:25"
13966,"May 27, 2015 17:36"
13967,"June 15, 2015 15:08"
13968,"May 18, 2015 16:14"
13969,"June 17, 2015 11:30"
13970,"May 20, 2015 17:18"
13971,"May 20, 2015 12:51"
13972,"May 20, 2015 12:17"
13973,"May 27, 2015 17:15"
13974,"May 21, 2015 10:33"
13975,"May 28, 2015 12:41"
13976,"June 18, 2015 09:22"
13977,"May 27, 2015 14:45"
13978,"May 18, 2015 13:42"
13979,"May 28, 2015 12:17"
13980,"May 18, 2015 15:22"
13981,"October 04, 2015 12:22"
13982,"May 21, 2015 13:11"
13983,"May 28, 2015 13:08"
13985,"June 16, 2015 10:20"
13986,"May 18, 2015 15:47"
13987,"May 27, 2015 17:46"
13989,"May 20, 2015 13:36"
13991,"May 20, 2015 17:22"
13994,"May 21, 2015 13:09"
13995,"May 27, 2015 14:44"
13996,"October 04, 2015 10:47"
13997,"May 20, 2015 16:20"
13998,"June 16, 2015 12:08"
13999,"June 16, 2015 08:49"
14000,"May 28, 2015 13:03"
14001,"May 18, 2015 17:40"
14002,"June 17, 2015 14:31"
14003,"May 21, 2015 12:50"
14004,"May 20, 2015 10:05"
14005,"July 23, 2015 10:17"
14006,"May 27, 2015 15:08"
14007,"May 28, 2015 10:56"
14008,"October 26, 2015 08:41"
14009,"May 27, 2015 15:42"
14010,"May 20, 2015 11:49"
14012,"June 17, 2015 11:51"
14013,"May 27, 2015 15:32"
14014,"May 20, 2015 17:09"
14015,"May 21, 2015 10:39"
14018,"May 20, 2015 11:54"
14019,"June 16, 2015 11:12"
14021,"May 27, 2015 17:43"
14024,"May 27, 2015 15:36"
14025,"May 18, 2015 16:58"
14029,"June 17, 2015 14:21"
14031,"May 20, 2015 11:17"
14032,"May 20, 2015 11:57"
14033,"May 20, 2015 10:58"
14034,"May 27, 2015 18:00"
14036,"June 17, 2015 11:47"
14037,"June 17, 2015 14:48"
14038,"May 27, 2015 15:49"
14039,"June 17, 2015 16:15"
14040,"May 28, 2015 11:13"
14041,"May 21, 2015 11:13"
14042,"June 16, 2015 10:17"
14043,"June 18, 2015 09:35"
14044,"May 21, 2015 11:13"
14046,"May 20, 2015 16:13"
14049,"May 28, 2015 11:00"
14050,"May 20, 2015 12:43"
14051,"May 20, 2015 17:44"
14052,"May 18, 2015 14:12"
14054,"June 17, 2015 14:18"
14055,"June 16, 2015 10:11"
14056,"May 20, 2015 15:43"
14058,"May 27, 2015 15:23"
14059,"June 17, 2015 11:41"
14060,"June 17, 2015 14:08"
14062,"May 27, 2015 14:39"
14067,"June 16, 2015 09:58"
14068,"May 20, 2015 10:19"
14069,"May 20, 2015 13:46"
14073,"June 17, 2015 11:23"
14074,"May 27, 2015 17:55"
14075,"May 21, 2015 10:57"
14076,"May 20, 2015 11:53"
14077,"May 18, 2015 17:14"
14078,"May 27, 2015 17:22"
