"dispenser_id","10-30 01","10-31 15","10-31 20","10-31 00","11-01 10","10-27 17","11-03 15","11-01 06","10-31 11","10-29 12","11-01 21","10-28 11","10-27 20","10-31 04","11-04 00","10-29 05","11-03 04","11-01 17","10-31 07","10-27 06","11-02 14","11-03 19","11-02 20","10-30 09","10-30 12","10-28 22","10-29 16","10-29 01","10-28 03","10-28 15","11-02 03","11-03 08","10-28 06","10-27 03","11-03 09","11-03 23","10-27 14","10-28 18","10-30 23","11-02 07","11-01 14","10-29 23","10-30 17","11-01 09","10-31 18","11-03 12","11-01 13","10-27 16","11-02 13","11-03 21","10-30 02","10-31 03","10-30 20","11-02 11","11-03 01","11-02 18","10-31 14","10-28 09","10-30 16","10-27 08","10-27 05","10-28 00","11-02 22","10-31 10","10-29 18","10-28 05","10-31 23","10-29 13","10-27 09","10-28 17","10-29 07","10-30 08","11-02 02","10-29 02","11-02 21","10-28 04","10-31 08","10-30 13","10-27 21","11-03 20","10-30 05","11-02 00","11-03 16","10-30 19","10-31 19","11-02 06","11-02 10","11-01 03","10-31 09","11-02 17","10-28 12","11-03 05","11-02 19","10-27 10","10-31 02","10-27 04","11-03 11","11-03 02","10-30 21","10-27 15","10-30 15","11-03 13","11-03 22","10-30 07","10-27 11","11-03 00","11-01 23","10-29 09","11-01 05","10-29 03","10-29 17","11-01 12","11-02 12","10-29 20","10-30 10","10-31 13","11-02 23","11-02 08","10-31 22","11-01 01","10-27 22","11-02 05","11-01 16","11-02 16","11-01 18","10-31 16","10-30 14","11-01 20","10-29 14","10-28 16","10-28 01","11-03 06","10-28 13","11-02 01","10-31 05","11-01 07","10-28 08","10-30 04","10-29 06","10-27 19","11-03 17","10-30 03","10-28 23","10-28 20","10-29 10","10-27 18","11-01 04","10-30 00","10-31 01","10-27 12","10-27 01","11-01 22","10-29 08","11-01 11","11-03 10","11-02 09","10-29 21","10-28 10","11-03 03","10-30 11","10-31 12","10-29 11","10-31 21","10-27 07","11-03 14","10-30 06","10-29 04","10-28 21","11-01 19","11-02 15","10-27 23","11-04 01","11-03 07","10-28 14","10-27 02","10-29 15","11-03 18","11-01 08","10-31 17","10-29 00","11-02 04","10-31 06","11-01 00","10-30 22","10-29 22","10-28 07","10-30 18","10-28 19","10-29 19","10-27 13","11-01 15","10-28 02"
"19558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","34.0","","","","","","","43.0","","","","","","","","","","","","","3.0","","","30.0","","34.0","11.0","","","","","","","17.0","","","","","","","","","","","36.0","","","","","","","","","","","36.0","","","","","","","","","","","","","32.0","","","","","57.0","","","","4.0","","","","51.0","","","","","","","","","","39.0","39.0","","","","5.0","","","","","","","","","","","","","","","","","","","","","","36.0","","","","","","","","","26.0",""
"19559","","","","","","","","","","9.0","","","","","","","","","","","6.0","","","","41.0","","","","","","","","","","","","","","","","","","","","","44.0","","","17.0","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","44.0","","","","","","","","","","","","","48.0","","","","","","56.0","","","","","45.0","","","","","","","","","0.0","","","","","","","","","","","","","17.0","","","","","20.0","","","","","","","","","","","","32.0","","","","","","","","","","","","","","","31.0","","","","","","5.0","","","","","","","","","","","","","","","33.0","","","","","","","","","","","","","","",""
"19566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19567","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19635","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19742","","","","","","12.0","","","","","","","","","","","","","","","13.0","16.0","","","","","42.0","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","",""
"19745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","",""
"19747","","","","","","","","","","","","","","","","","","","","","","","","","27.0","","","","","29.0","","","","","","","12.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0","","","35.0","","29.0","1.0","","","36.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","","","","","","","","","","","","","","","","","","","","","",""
"19749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19751","","","","","","","47.0","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","","22.0","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","14.0","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","43.0","","","","","","","","","","","52.0","","","",""
"19754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","",""
"19761","","","","","","","","","","25.0","","","","","10.0","","","","","","28.0","","28.0","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","6.0","","","","","","10.0","","","33.0","","","","","","","","59.0","57.0","","","","","","","","","","","6.0","27.0","","","","","","","","","","","","","29.0","","","14.0","","","","","","53.0","","","","46.0","","","","","","","","","4.0","","","","","","","25.0","0.0","","","","","51.0","55.0","","","","","","4.0","","","","","","39.0","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","19.0","","","","","","","",""
"19773","","","","","","","","","","","","","","","","","","","","","29.0","","","","","","","","","23.0","","","","","","","","","","","","","","","","5.0","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","45.0","","","","","","","","","","","","","","","","6.0","","","","","",""
"19777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19780","","","","","","6.0","","","","","","","","","","","","","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","13.0","3.0","","","","","26.0","","","","","","","","","","","","","14.0","","","","","","","","","3.0","","","","","47.0","","","","","","","","7.0","","","9.0","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","4.0","","",""
"19795","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","","","","","","","","","","","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19826","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19834","","","","","","","","","","2.0","","49.0","","","","","","","","","29.0","","","","","","","","","21.0","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","41.0","","","","","","","","","","","16.0","37.0","","56.0","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","41.0","","","","","5.0","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","","","","",""
"19840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0","","","","","","","","","","","","","","","","","","","","","",""
"19845","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19863","","","","","","","","","","","","","","","","","","","","","37.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","",""
"19923","","","","","53.0","","46.0","29.0","","51.0","1.0","","0.0","","8.0","19.0","","","","","20.0","9.0","16.0","","","55.0","2.0","51.0","","","32.0","10.0","","","","","50.0","2.0","","52.0","49.0","","4.0","","10.0","8.0","19.0","47.0","8.0","","50.0","","","","19.0","31.0","","","5.0","","","","35.0","","21.0","","14.0","","","4.0","","","1.0","3.0","30.0","","","","4.0","","","27.0","16.0","0.0","","","","","","23.0","","","39.0","11.0","","","49.0","27.0","","","12.0","16.0","42.0","","","51.0","","35.0","34.0","","9.0","","16.0","","","45.0","","26.0","","","","16.0","31.0","43.0","1.0","","","18.0","","10.0","","8.0","28.0","44.0","","","40.0","13.0","","","","17.0","","19.0","12.0","13.0","","48.0","","21.0","","","43.0","51.0","22.0","","","21.0","51.0","","","58.0","","","3.0","","19.0","57.0","","","","0.0","","13.0","","14.0","24.0","","","19.0","12.0","","","10.0","43.0","","46.0","37.0","45.0","0.0","26.0",""
"19924","","","","","","","","","","","","","","","","","","","","","26.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19934","","","","","","","","","59.0","34.0","","","","","","","","","","","","","","18.0","","","","","","","","8.0","","","17.0","","16.0","","","45.0","","","","","","","","42.0","","","","","","","","","","50.0","","28.0","","","","","","","","8.0","","47.0","","","","","","","34.0","31.0","","","","","9.0","","","","","","","","22.0","","","","","","24.0","","","","","","","","","","","20.0","","","","","","","","56.0","","","","","","","","","","","","","38.0","","","","2.0","","","","","","","2.0","","","","","","","","","","57.0","","","","","","","","0.0","","","","","","","0.0","","","","","","15.0","","","","","","","","","","","","","","","","","","","","",""
"19947","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","",""
"19948","","","","","","26.0","","","","","12.0","16.0","2.0","","50.0","","44.0","3.0","","","","28.0","","23.0","13.0","","30.0","","","19.0","","19.0","54.0","","6.0","10.0","19.0","49.0","","","4.0","","57.0","27.0","","","23.0","58.0","34.0","46.0","","","16.0","","11.0","","","","","13.0","","","","23.0","12.0","","51.0","","","54.0","1.0","","","21.0","59.0","","9.0","25.0","","7.0","","","","37.0","34.0","","","","","10.0","","37.0","33.0","","37.0","","7.0","39.0","12.0","","","32.0","","","47.0","","55.0","28.0","","35.0","28.0","","","19.0","","","30.0","","59.0","","","","","29.0","51.0","31.0","24.0","","19.0","26.0","34.0","","","","","","23.0","","","0.0","","9.0","36.0","","46.0","48.0","","","","29.0","","","0.0","","30.0","","29.0","","7.0","48.0","","30.0","3.0","","43.0","","39.0","","","4.0","26.0","20.0","","21.0","","","55.0","","28.0","","12.0","","4.0","","","56.0","","29.0","","53.0","",""
"19949","","","","","","","","","","","","5.0","","","","","","","","","","","","","35.0","","","","","18.0","","4.0","","","15.0","","","","","44.0","","","","","","","","42.0","","","","","","","","","","","","11.0","","","","","","","","","39.0","","","20.0","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","9.0","","","","","5.0","","","25.0","","8.0","","","","","","","","","","","","","28.0","","","34.0","","","","","","","","","","","","","","9.0","",""
"19951","","","","","","","","","","","","31.0","","","","","","","","","","","","33.0","","","","","","","","","","","","","","","","","","","","","","","","30.0","","","","","","48.0","","54.0","","","","","","","","14.0","","","","","","","","","","","","","","4.0","","","","","","","","","16.0","","","","16.0","","","","","","","","","","","","","","","","","","","","","","6.0","","","","39.0","52.0","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0","","","","","","","","","","9.0","","","","","","","","","","","","","","","","42.0","","","11.0","","","15.0","","","","","","","","","","","","","","",""
"19952","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19958","","","50.0","","","","49.0","","","","","","28.0","","38.0","","","","","","3.0","","","34.0","","","","","","","","17.0","","","","","19.0","40.0","","","","","","22.0","","19.0","","","4.0","","","","","8.0","","","44.0","","","","","","","","","","","","","","","","","","","","","54.0","","","","","8.0","","","","","","","3.0","46.0","18.0","","","","","","","","","57.0","","","","","","","","","","","","6.0","22.0","30.0","","51.0","13.0","","","","","","","","59.0","51.0","","21.0","","","","21.0","","","","","","54.0","6.0","54.0","","","","","4.0","","","","","","","","","","15.0","","","","19.0","","","","","","","46.0","","","22.0","","","","","","15.0","","","","","","","","","","","","","","","",""
"19959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0","","","","","","","","","","","","","","","","","","","","","",""
"19960","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","",""
"19961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19963","","","","","","8.0","50.0","","22.0","10.0","40.0","","4.0","","","35.0","","34.0","","","","","","","59.0","0.0","12.0","","21.0","46.0","","","31.0","43.0","","18.0","45.0","","","","35.0","","45.0","","","0.0","38.0","17.0","","12.0","10.0","","12.0","21.0","","","16.0","46.0","22.0","48.0","","5.0","9.0","","36.0","","","14.0","","","33.0","","41.0","","0.0","47.0","","","","","","15.0","4.0","13.0","","24.0","","","","17.0","","","6.0","10.0","","44.0","0.0","5.0","0.0","51.0","40.0","","","47.0","59.0","32.0","","","","","2.0","","18.0","","","","","","","","37.0","","","3.0","","25.0","","28.0","34.0","","","","","","46.0","","","8.0","","3.0","","37.0","","","","","25.0","","26.0","5.0","","","","","57.0","31.0","","41.0","55.0","12.0","","","","","21.0","","","","","50.0","","","","28.0","25.0","32.0","45.0","","","","","","","","","","17.0","27.0","13.0","0.0","",""
"19964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19967","","","","","","27.0","37.0","","","","","","","","22.0","","11.0","","","","30.0","5.0","37.0","25.0","","","","21.0","","48.0","","21.0","","","23.0","","46.0","59.0","","","","3.0","","","","17.0","","","25.0","0.0","","","","","","15.0","","3.0","","","4.0","","7.0","","25.0","19.0","","","15.0","34.0","","","","58.0","24.0","","","","25.0","59.0","","","29.0","","","","","","","41.0","9.0","1.0","37.0","20.0","","","8.0","","","34.0","","0.0","15.0","","13.0","6.0","","28.0","","","","","","","20.0","","","","","","","","","","","","","","2.0","38.0","9.0","","","","","","50.0","","31.0","","5.0","","","33.0","5.0","31.0","","","","41.0","","","16.0","","35.0","","","","22.0","2.0","","8.0","","","1.0","","","","","11.0","16.0","","12.0","","","","","","","45.0","","","","9.0","37.0","","","8.0","","2.0","",""
"19968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19975","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","55.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","40.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","29.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","","",""
"19987","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19989","","","","","","8.0","59.0","","","57.0","48.0","","10.0","","0.0","2.0","14.0","","","43.0","","","","","1.0","0.0","","8.0","","","","","","","","12.0","27.0","","","","25.0","42.0","","","58.0","","","","","","","16.0","","","","52.0","","8.0","","","","","47.0","","46.0","","","","20.0","","25.0","","","","","","32.0","","","","19.0","","43.0","","","","23.0","53.0","","","","","","0.0","46.0","","4.0","","","3.0","","","13.0","","6.0","","","2.0","","","","","12.0","","","","","","","29.0","37.0","3.0","39.0","","","","","","","","","12.0","29.0","","","","46.0","","7.0","0.0","","11.0","7.0","","2.0","43.0","","","","0.0","","","1.0","","","","5.0","1.0","","","","","","","0.0","","","59.0","","","","20.0","","","","","53.0","9.0","","7.0","57.0","41.0","","","","9.0","","","","0.0","",""
"19998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20009","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","7.0","","","","","","","","","","","2.0","","","","52.0","","","","","","","","","20.0","","","","","","","","","","","","","13.0","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","","","","48.0","","","","","","","","","","","","41.0","","","","","","","","","","","","","","","","46.0"
"20028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20031","","","","","","","58.0","","37.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","3.0","","27.0","12.0","","","","","","","","","","","","8.0","","","","","","","","","","","32.0","","","","","","43.0","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","8.0","","","","","","","","","","43.0","","","","","","","","","","","","0.0","","","","52.0","","27.0","","","","","","57.0","","","","49.0","","","","","","","","22.0","","","","","37.0","","","","","","","35.0","","26.0","","","","","","59.0","","","","37.0","","","","","",""
