"dispenser_id","10-30 01","10-31 15","10-31 20","10-31 00","11-01 10","10-27 17","11-03 15","11-01 06","10-31 11","10-29 12","11-01 21","10-28 11","10-27 20","10-31 04","11-04 00","10-29 05","11-03 04","11-01 17","10-31 07","10-27 06","11-02 14","11-03 19","11-02 20","10-30 09","10-30 12","10-28 22","10-29 16","10-29 01","10-28 03","10-28 15","11-02 03","11-03 08","10-28 06","10-27 03","11-03 09","11-03 23","10-27 14","10-28 18","10-30 23","11-02 07","11-01 14","10-26 23","10-29 23","10-30 17","11-01 09","10-31 18","11-03 12","11-01 13","10-27 16","11-02 13","11-03 21","10-30 02","10-31 03","10-30 20","11-02 11","11-03 01","11-02 18","10-31 14","10-28 09","10-30 16","10-27 08","10-27 05","10-28 00","11-02 22","10-31 10","10-29 18","10-28 05","10-31 23","10-29 13","10-27 09","10-28 17","10-29 07","10-30 08","11-02 02","10-29 02","11-02 21","10-28 04","10-31 08","10-30 13","10-27 21","11-03 20","10-30 05","11-02 00","11-03 16","10-30 19","10-31 19","11-02 06","11-02 10","11-01 03","10-31 09","11-02 17","10-28 12","11-03 05","11-02 19","10-27 10","10-31 02","10-27 04","11-03 11","11-03 02","10-30 21","10-27 15","10-30 15","11-03 13","11-03 22","10-30 07","10-27 11","11-03 00","11-01 23","10-29 09","11-01 05","10-29 03","10-29 17","11-01 12","11-02 12","10-29 20","10-30 10","10-31 13","11-02 23","11-02 08","10-31 22","11-01 01","10-27 22","11-02 05","11-01 16","11-02 16","11-01 18","10-31 16","10-30 14","11-01 20","10-29 14","10-28 16","10-28 01","11-03 06","10-28 13","11-02 01","10-31 05","11-01 07","10-28 08","10-30 04","10-29 06","10-27 19","11-03 17","10-30 03","10-28 23","10-28 20","10-27 00","10-29 10","10-27 18","11-01 04","10-30 00","10-31 01","10-27 12","10-27 01","11-01 22","10-29 08","11-01 11","11-03 10","11-02 09","10-26 21","10-29 21","10-28 10","11-03 03","10-30 11","10-31 12","10-29 11","10-31 21","10-27 07","11-03 14","10-30 06","10-29 04","10-28 21","11-01 19","11-02 15","10-27 23","11-04 01","11-03 07","10-28 14","10-27 02","10-29 15","11-03 18","11-01 08","10-31 17","10-29 00","11-02 04","10-31 06","11-01 00","10-30 22","10-29 22","10-28 07","10-30 18","10-28 19","10-29 19","10-27 13","11-01 15","10-28 02"
"11863","","","","0.0","","0.0","","","","0.0","0.0","","0.0","","","","","0.0","","","","4.0","","","","","4.0","23.0","0.0","","","","","","","","0.0","","","","","","","0.0","","","1.0","","0.0","","","","","","","1.0","0.0","","","","","","2.0","1.0","","0.0","0.0","","","","","","7.0","","","0.0","","","","1.0","0.0","","","","0.0","","","0.0","1.0","","","","","","1.0","","0.0","","5.0","","8.0","1.0","1.0","","","","0.0","","1.0","","","0.0","","","1.0","","","","","0.0","0.0","7.0","","3.0","3.0","3.0","","","0.0","6.0","","3.0","1.0","","","0.0","0.0","","","","3.0","","","6.0","","","1.0","0.0","","0.0","","0.0","","","0.0","0.0","","","","0.0","","1.0","0.0","1.0","2.0","","","","","","","3.0","","3.0","","","0.0","","0.0","","","","15.0","","1.0","","","1.0","","","","1.0","","","3.0"
"11865","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11866","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","0.0","","","","","","","","0.0","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","1.0","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","0.0","","","","","","","","0.0","","0.0","","","","","0.0","","","3.0","","","","","","","","0.0","","","0.0","","","","","","","","","","","","","","","","","","","","","","","",""
"11867","","","","","0.0","","0.0","","","","","","","","","","","2.0","","","","0.0","0.0","","1.0","","","","","","","","","","","","","","","","2.0","","","","2.0","0.0","0.0","0.0","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","0.0","","1.0","","","","0.0","","","","","","1.0","","","0.0","","","","0.0","","","","","1.0","","","0.0","","","","","","","0.0","","","","","0.0","","","","","","2.0","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","0.0","","","","","","","0.0","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","0.0","","","","0.0",""
"11868","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11869","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11873","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11874","0.0","1.0","","","0.0","4.0","0.0","","","0.0","","17.0","0.0","","1.0","3.0","0.0","","0.0","3.0","1.0","","","0.0","0.0","","","0.0","0.0","","","","2.0","","2.0","0.0","6.0","","","1.0","","","0.0","","","","0.0","","7.0","4.0","","0.0","","","","","3.0","1.0","9.0","","","","","6.0","3.0","0.0","","","","","","0.0","","0.0","","","","","0.0","0.0","","2.0","","1.0","5.0","1.0","","","","","","4.0","","1.0","","","","2.0","","0.0","5.0","","1.0","4.0","","","","","4.0","","","","","0.0","","0.0","3.0","","","0.0","","6.0","0.0","","0.0","","10.0","","","","","1.0","0.0","20.0","","1.0","","","","","2.0","","","","","","2.0","1.0","","0.0","","","","","1.0","","","","","3.0","0.0","","2.0","6.0","3.0","","8.0","0.0","0.0","","","","1.0","5.0","","3.0","","","","3.0","","1.0","","4.0","","","","0.0","2.0","","","1.0","","","3.0"
"11877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","",""
"11879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","",""
"11881","","","","","","","","","0.0","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",""
"11882","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","0.0","0.0","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11887","","","","","","","0.0","","1.0","","","","","","","","","0.0","","","","","1.0","","","","","0.0","","","","","","","","","","","","","3.0","","","0.0","","0.0","0.0","2.0","","","","","","","","","","1.0","","","","","","","2.0","","","","0.0","","","","","","","","","","1.0","","","","","","0.0","2.0","","","","","","","","","","","","0.0","","","","0.0","0.0","","","","","","1.0","","","","0.0","","","","1.0","","","","","","","","","","0.0","1.0","","0.0","","","","","","","","","","","","","","","","","2.0","","","","","","","","","0.0","1.0","","","","","","","0.0","1.0","","","","","","","","","","","","","","1.0","0.0","0.0","0.0","","","","","","","","0.0","","","","0.0",""
"11888","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11891","1.0","0.0","2.0","0.0","1.0","","2.0","","","","","","1.0","","1.0","","","0.0","","","","5.0","3.0","","2.0","1.0","","0.0","","1.0","","","","","4.0","1.0","2.0","1.0","","1.0","2.0","","0.0","1.0","","","0.0","","","","6.0","","","1.0","3.0","0.0","4.0","0.0","1.0","","1.0","","","0.0","1.0","","","0.0","","0.0","","1.0","6.0","","","7.0","","3.0","1.0","2.0","5.0","","","1.0","5.0","2.0","","0.0","","","4.0","3.0","","2.0","0.0","","","6.0","7.0","1.0","","3.0","1.0","","0.0","","4.0","3.0","","","","","1.0","3.0","2.0","1.0","1.0","7.0","1.0","","1.0","","","1.0","4.0","","","","5.0","","3.0","1.0","4.0","","1.0","","2.0","5.0","","","","","","","4.0","","0.0","","","","1.0","0.0","","","1.0","","0.0","","","1.0","2.0","2.0","","0.0","","1.0","1.0","2.0","","","","","","","","","2.0","0.0","","1.0","1.0","3.0","0.0","","","0.0","","","","1.0","3.0","","","",""
"11894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11898","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","",""
"11901","","","","","","","","","","","","","","","","","","","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","0.0","","","0.0","","","","","","","","","","0.0","","","","","","","","","","",""
"11902","","","","","","","","","","","","","","","","","0.0","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","",""
"11903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","",""
"11907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","0.0","","","","","","","","","0.0","",""
"11908","","5.0","9.0","","7.0","2.0","8.0","9.0","","","0.0","","2.0","","","","1.0","1.0","1.0","","11.0","1.0","","","8.0","2.0","3.0","","9.0","1.0","10.0","2.0","","","1.0","0.0","2.0","4.0","5.0","3.0","5.0","","","0.0","4.0","7.0","2.0","12.0","1.0","","1.0","1.0","","6.0","7.0","2.0","6.0","","5.0","0.0","","","","2.0","3.0","3.0","1.0","5.0","0.0","2.0","","","","4.0","0.0","2.0","4.0","","2.0","1.0","0.0","","3.0","0.0","1.0","25.0","5.0","5.0","5.0","3.0","2.0","0.0","2.0","5.0","10.0","2.0","0.0","10.0","0.0","1.0","7.0","0.0","0.0","8.0","2.0","6.0","1.0","5.0","","6.0","","","3.0","0.0","6.0","2.0","","6.0","5.0","5.0","7.0","","5.0","2.0","2.0","9.0","","1.0","","1.0","","2.0","0.0","3.0","2.0","","3.0","2.0","","","4.0","2.0","0.0","0.0","5.0","","","","0.0","","0.0","1.0","","8.0","","0.0","8.0","9.0","","3.0","2.0","0.0","1.0","","","3.0","","10.0","","","0.0","0.0","4.0","","3.0","6.0","10.0","","2.0","2.0","3.0","8.0","","","","7.0","1.0","6.0","2.0","","6.0","5.0","11.0","11.0",""
"11909","","","","","","","","","","","","0.0","","","","0.0","","","","","","","","","","","","","","","","","","","","0.0","","","","3.0","0.0","","0.0","","","","","0.0","","","","","","","","","","","4.0","","","","","18.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","","","","1.0","","","","","","","","","","","0.0","","","","","","","","0.0","","","","","","","","","","","","","","","","12.0","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","18.0","4.0","","","0.0","","","","","","","","10.0","0.0","","","","","","","","","","","","","","","","","","","","",""
"11910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11911","","","","","","","","","","0.0","","","","","","","","0.0","","","","","1.0","","","","","","","","","","","","","","","","","1.0","","","","","","","0.0","","","","","","","","3.0","1.0","5.0","","","","","","","","","","","","0.0","","","","","","","1.0","","","","","","0.0","","","","","","5.0","","","","","","6.0","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","",""
"11913","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","0.0","","","","","","","1.0","","","","1.0","","","","","","","","","","","","","","0.0","","","0.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","0.0","","0.0","","","5.0","","","","","","","0.0","0.0","","3.0","","","","","","","","","","","0.0","","","0.0","","","","","","","","","","","2.0","0.0","","","","","","","","","","0.0","","","","","0.0","","","","1.0","","","","","","","0.0","","","","","1.0","0.0","","","","","","0.0","","","","","","","","","","","","","1.0","",""
"11914","","3.0","8.0","0.0","4.0","24.0","6.0","2.0","0.0","3.0","2.0","4.0","5.0","","2.0","","","4.0","","7.0","21.0","13.0","18.0","1.0","5.0","3.0","2.0","0.0","","16.0","","4.0","","22.0","5.0","7.0","22.0","4.0","1.0","0.0","1.0","","1.0","2.0","2.0","15.0","7.0","0.0","13.0","14.0","16.0","1.0","","6.0","6.0","5.0","11.0","12.0","","4.0","4.0","","","2.0","1.0","12.0","2.0","2.0","8.0","0.0","10.0","0.0","","4.0","","6.0","","","2.0","3.0","11.0","","4.0","5.0","1.0","0.0","0.0","18.0","3.0","0.0","6.0","6.0","1.0","7.0","21.0","","0.0","6.0","5.0","6.0","8.0","0.0","9.0","16.0","","6.0","2.0","","","","1.0","2.0","1.0","20.0","","1.0","20.0","1.0","3.0","5.0","7.0","2.0","","1.0","4.0","5.0","6.0","3.0","3.0","6.0","3.0","1.0","1.0","10.0","","0.0","3.0","0.0","","","13.0","2.0","0.0","1.0","3.0","","10.0","9.0","2.0","","","2.0","0.0","6.0","0.0","13.0","16.0","1.0","","2.0","5.0","2.0","2.0","6.0","2.0","","0.0","16.0","0.0","2.0","5.0","1.0","11.0","2.0","1.0","2.0","9.0","8.0","1.0","5.0","6.0","3.0","0.0","","","1.0","","0.0","","0.0","7.0","","8.0","5.0",""
"11915","","1.0","","","","1.0","","","","","0.0","0.0","0.0","","","","","0.0","","","0.0","","","0.0","2.0","","2.0","","0.0","1.0","0.0","0.0","","","2.0","","6.0","3.0","","","","","","0.0","","","1.0","","11.0","4.0","","","","","1.0","","","0.0","","0.0","","2.0","5.0","","","5.0","","2.0","5.0","","5.0","7.0","","","","","","","1.0","","","","2.0","0.0","","3.0","0.0","2.0","","","0.0","0.0","","0.0","5.0","","0.0","1.0","","1.0","1.0","","3.0","","1.0","","","2.0","","","","0.0","0.0","","4.0","","","","5.0","0.0","0.0","","","","","","0.0","","3.0","0.0","","1.0","","0.0","","","","","","3.0","5.0","1.0","","","6.0","","2.0","","","","","0.0","","","6.0","","0.0","","","12.0","1.0","","0.0","2.0","1.0","1.0","","0.0","","","","","","","","0.0","","","0.0","","","","","1.0","","","","5.0","","0.0","0.0","5.0","","",""
"11917","","","","","","","","","","","","","","","0.0","","0.0","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","0.0","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","",""
"11919","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11922","1.0","","","","","","","","0.0","","","","","0.0","0.0","","","","","","","","","","0.0","","0.0","","","","","","","","","","","","","","","","","","","","","1.0","","0.0","","","","","","0.0","0.0","","","","","","","0.0","","","","","","","","","0.0","0.0","","","","","","","","0.0","","","","0.0","","","","","","","","0.0","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","1.0","","0.0","1.0","","","","","0.0","","0.0","","","0.0","","","","","","","0.0","0.0","","","","","","","","","","","0.0","","","","","","","","","0.0","","","","","","0.0","","","0.0","","","","","","","","","","0.0","","","","","","","","","","0.0","","",""
"11925","","","","","","","0.0","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","1.0","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","0.0","","","","","","","","","1.0","","","0.0","","","","","","","","","","","",""
"11926","","","","","","","1.0","","","","","","","","","","","0.0","","","0.0","0.0","","","","","","","","","","","","","","","2.0","","","","","","","","","","0.0","","3.0","1.0","","","","","","","0.0","","","","0.0","","","","","","","","","1.0","","","","","","","","","","","0.0","","","1.0","","","","","","","","","","","1.0","","","","","","3.0","","","","","1.0","","","","","","","","1.0","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","0.0","","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","",""
"11927","0.0","","2.0","","","","","","","","","","","","","","","","0.0","","","0.0","","","0.0","","","","","","","","","","","","","","","0.0","","","","","","","","1.0","0.0","","","","","","","1.0","","","","","","","","","","","","","","","","0.0","","1.0","","2.0","","","0.0","","","","","","","","","","1.0","","","","0.0","","","","","0.0","","","","0.0","","","","","0.0","","0.0","0.0","","2.0","0.0","","","0.0","0.0","0.0","","","1.0","","","0.0","","","","","","","0.0","","0.0","","","","","","1.0","","","0.0","","0.0","0.0","","","","0.0","","","","","","","0.0","","","","","","","1.0","","","","","","","","","0.0","","","1.0","","","0.0","","","","","0.0","","0.0","","","","","0.0","","0.0","","","0.0"
"11928","0.0","","","","","","2.0","","","0.0","2.0","","","","1.0","","0.0","","","","","4.0","1.0","","","","0.0","3.0","","0.0","","","","","","3.0","14.0","3.0","0.0","","","","3.0","","","","","","7.0","4.0","0.0","1.0","","5.0","","0.0","3.0","0.0","","0.0","","","0.0","","","10.0","","","3.0","","0.0","","","","","","","","","3.0","3.0","1.0","0.0","0.0","","","","","","0.0","0.0","","","1.0","","","","","","0.0","4.0","0.0","8.0","0.0","","","1.0","10.0","","","","6.0","","","10.0","","","34.0","","","","2.0","","6.0","0.0","36.0","","","7.0","11.0","4.0","0.0","","1.0","2.0","","","","0.0","","","","","2.0","2.0","","","","","4.0","","","","10.0","","","","","","","","","","","0.0","","","5.0","","","2.0","0.0","2.0","","","","3.0","","7.0","0.0","","0.0","0.0","0.0","","","0.0","44.0","","0.0","2.0","19.0","","0.0",""
"11930","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","",""
"11932","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","","","","2.0","","","0.0","","","","","","","","","","","","","1.0","","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","1.0","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","",""
"11933","","","","","","","9.0","","","","0.0","","","","","","","0.0","","","0.0","14.0","0.0","","","3.0","0.0","","","1.0","","","","","","","","0.0","27.0","","","","","","","","","","0.0","","17.0","","","","","","","","","1.0","","","","","","3.0","","","2.0","","2.0","","","","0.0","","","","","1.0","18.0","","","0.0","","","","","","","3.0","","","","","","","","1.0","11.0","3.0","","","0.0","","","","4.0","","","","6.0","","","29.0","","","","","","","","","","","0.0","","","4.0","2.0","3.0","","","1.0","","","0.0","","1.0","","","","0.0","","0.0","","","","","","","","","1.0","","","","","","0.0","","","","","","","","6.0","","","","0.0","","","","","0.0","","","0.0","","","0.0","","","","0.0","50.0","","0.0","1.0","","","0.0",""
"11934","1.0","","","1.0","0.0","0.0","","","","0.0","0.0","0.0","","2.0","0.0","1.0","0.0","","","","","1.0","","","","","1.0","","","","","","","","1.0","","0.0","","0.0","","","","","0.0","","","","1.0","","1.0","1.0","","","","","","","1.0","","0.0","0.0","2.0","","","1.0","","","","","","","","","","","","0.0","","","","","0.0","0.0","2.0","","2.0","","","4.0","0.0","","2.0","","0.0","","0.0","","0.0","","","0.0","","0.0","","0.0","","","","","","","1.0","","","","","3.0","","","0.0","1.0","3.0","","2.0","0.0","2.0","1.0","","","0.0","0.0","","0.0","2.0","","","2.0","","","","","","","0.0","0.0","","","","","0.0","0.0","2.0","","","","","1.0","","","","","0.0","","","","","","","0.0","","","0.0","2.0","0.0","0.0","","0.0","0.0","0.0","","","1.0","","0.0","","0.0","4.0","","1.0","","1.0","","","","1.0"
"11942","","","","","","","","","0.0","","","","","","","","1.0","","","","","","","","1.0","3.0","","","","","","0.0","","","","","","","","","","","","","","","","","","","2.0","","0.0","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","0.0","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","0.0","","","","","","3.0","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","",""
"11943","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11945","","1.0","","","","","1.0","","","","","","","","","","","","","","","","","","","1.0","0.0","","","0.0","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","0.0","","","","","","0.0","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","1.0","",""
