"dispenser_id","11-09 09","11-04 21","11-06 23","11-10 16","11-08 20","11-10 05","11-04 09","11-06 12","11-06 08","11-11 09","11-09 04","11-04 18","11-11 03","11-09 22","11-07 20","11-10 01","11-05 17","11-10 12","11-08 09","11-11 18","11-11 06","11-09 15","11-04 00","11-05 06","11-08 13","11-04 13","11-07 01","11-06 19","11-11 11","11-07 16","11-08 02","11-09 11","11-07 12","11-06 00","11-11 13","11-07 23","11-09 20","11-04 17","11-04 05","11-10 22","11-04 10","11-10 09","11-09 00","11-10 06","11-10 11","11-11 20","11-06 18","11-06 07","11-07 21","11-12 00","11-10 00","11-08 21","11-08 19","11-08 10","11-03 21","11-09 03","11-04 16","11-10 17","11-11 02","11-11 00","11-04 06","11-10 15","11-09 14","11-05 05","11-10 04","11-08 14","11-05 16","11-05 11","11-08 08","11-06 13","11-11 17","11-07 10","11-06 01","11-04 02","11-08 03","11-09 10","11-08 18","11-04 22","11-09 21","11-11 14","11-10 23","11-10 18","11-04 11","11-11 07","11-04 07","11-05 10","11-07 02","11-03 20","11-05 09","11-08 07","11-07 19","11-07 08","11-07 13","11-05 21","11-06 20","11-09 17","11-08 00","11-06 06","11-05 04","11-09 18","11-03 13","11-03 22","11-05 12","11-09 06","11-05 01","11-05 08","11-07 22","11-10 03","11-05 15","11-10 10","11-06 17","11-06 05","11-06 14","11-07 11","11-09 02","11-09 07","11-07 00","11-06 16","11-04 23","11-11 05","11-12 01","11-04 15","11-10 07","11-10 14","11-04 12","11-08 17","11-06 10","11-08 06","11-08 11","11-10 19","11-10 08","11-06 21","11-08 04","11-07 03","11-11 01","11-08 22","11-05 00","11-07 14","11-10 20","11-11 08","11-09 13","11-05 22","11-06 02","11-11 15","11-04 08","11-07 07","11-05 19","11-07 18","11-04 03","11-05 07","11-04 14","11-05 14","11-05 13","11-06 11","11-11 19","11-05 02","11-11 04","11-06 22","11-11 23","11-07 09","11-09 19","11-09 16","11-08 01","11-04 19","11-09 23","11-12 02","11-05 03","11-10 02","11-11 12","11-09 05","11-07 05","11-06 15","11-08 15","11-11 22","11-03 14","11-06 04","11-10 13","11-04 20","11-09 08","11-08 23","11-07 06","11-05 23","11-09 01","11-07 15","11-04 01","11-11 16","11-07 04","11-08 05","11-04 04","11-07 17","11-08 16","11-05 18","11-10 21","11-08 12","11-11 21","11-06 03","11-11 10","11-09 12","11-05 20","11-06 09"
"12264","40.0","58.0","41.0","41.0","54.0","39.0","","42.0","47.0","","","49.0","","10.0","38.0","","5.0","58.0","","39.0","","56.0","","","59.0","34.0","","","32.0","36.0","","40.0","56.0","20.0","36.0","47.0","56.0","31.0","","3.0","","3.0","41.0","","57.0","24.0","30.0","41.0","17.0","","5.0","","1.0","37.0","","54.0","17.0","17.0","27.0","28.0","","","53.0","42.0","","21.0","55.0","59.0","59.0","36.0","56.0","56.0","44.0","","","","49.0","53.0","43.0","30.0","40.0","37.0","28.0","43.0","","36.0","26.0","","32.0","20.0","13.0","57.0","45.0","46.0","47.0","5.0","47.0","","35.0","20.0","","","49.0","","17.0","52.0","","","53.0","","13.0","","53.0","24.0","32.0","8.0","44.0","52.0","44.0","","18.0","22.0","39.0","58.0","","41.0","28.0","","36.0","56.0","","36.0","29.0","","","7.0","54.0","48.0","54.0","","23.0","45.0","52.0","","","25.0","49.0","5.0","","13.0","58.0","52.0","44.0","58.0","29.0","32.0","46.0","50.0","","25.0","","37.0","58.0","58.0","","","","","30.0","","53.0","54.0","19.0","","","41.0","18.0","59.0","53.0","57.0","43.0","41.0","","41.0","","20.0","50.0","","","45.0","55.0","45.0","47.0","55.0","42.0","","58.0","10.0","42.0","52.0"
"12265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","34.0","","","","","","","","","","","","","","","34.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0","",""
"12267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12269","","48.0","59.0","","59.0","","","56.0","","","","","","36.0","","53.0","58.0","18.0","38.0","8.0","31.0","24.0","","45.0","","8.0","53.0","57.0","23.0","52.0","","","57.0","32.0","","","","","","24.0","","","52.0","","37.0","22.0","49.0","","","","13.0","8.0","","","","","","57.0","","","","32.0","","","","16.0","44.0","53.0","","13.0","","53.0","","","","","57.0","","14.0","","48.0","1.0","","","","44.0","22.0","","","","51.0","42.0","44.0","46.0","3.0","42.0","","55.0","","","","","","","","","","","","","44.0","35.0","58.0","54.0","7.0","","43.0","59.0","","","","32.0","15.0","33.0","","18.0","","","","18.0","","53.0","","58.0","","14.0","54.0","59.0","59.0","","5.0","58.0","56.0","53.0","","","2.0","42.0","","","","53.0","24.0","","54.0","","","59.0","","56.0","","","","","","","","","","44.0","","58.0","","49.0","","55.0","35.0","18.0","","56.0","","46.0","","28.0","","","","","","37.0","58.0","59.0","32.0","","57.0","56.0","","","",""
"12270","","44.0","","27.0","","","11.0","28.0","","","","","","","","","","20.0","","","","10.0","","","17.0","","","","39.0","","","","","","","","53.0","20.0","29.0","37.0","33.0","","","","29.0","","32.0","","","","","","22.0","","","","","26.0","7.0","26.0","","15.0","7.0","","","59.0","8.0","11.0","","","","","","","","26.0","","","47.0","","53.0","","48.0","46.0","","","","","","","","","","","26.0","41.0","","44.0","19.0","8.0","","","","","54.0","40.0","","","40.0","","","","6.0","","","","","","50.0","","","","","","","3.0","","","34.0","58.0","","","","","23.0","","29.0","20.0","58.0","37.0","51.0","47.0","","","","","","","","50.0","","","","","","","","","","","","26.0","","","","","","","7.0","","","","36.0","6.0","","","15.0","","","","","","","","","","","","","","","30.0","","57.0","","","","39.0","",""
"12271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12273","","","","38.0","","","","","","","","","","","","","","8.0","42.0","","","","","","40.0","","","44.0","","","","","","","8.0","","","41.0","","","40.0","","","","","","44.0","","","","","","","34.0","","","15.0","","","","","","34.0","","","","","24.0","39.0","","52.0","","","","","16.0","","","","17.0","","","52.0","","","","","","","56.0","7.0","","","","","","","","","56.0","","","10.0","","","","","","","57.0","","","37.0","2.0","","","","","","","","58.0","","43.0","7.0","59.0","51.0","","48.0","43.0","","","","","","","","","33.0","","16.0","","","","3.0","","","4.0","","","31.0","13.0","","","","","","","","","","41.0","","17.0","","","","","","","","","29.0","","","","","13.0","","","","","","11.0","","","","","","","36.0","","","","","","","17.0","",""
"12274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","51.0","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","","","","","","","",""
"12277","","","","4.0","","","","49.0","58.0","40.0","","35.0","","","","","29.0","","","2.0","","","","","","","24.0","46.0","","","","56.0","","","","","","","","31.0","","","","","","48.0","","","","56.0","","","","","","","57.0","40.0","","","","","28.0","","","","","","","13.0","53.0","","40.0","","","56.0","","","","20.0","25.0","10.0","47.0","","","58.0","","","27.0","","","","","","","","","","","56.0","","","59.0","","","","","","35.0","","56.0","","58.0","","","","","","","","","36.0","","","45.0","","49.0","","","","","29.0","","","","","14.0","","40.0","","","","","34.0","","","","","","","57.0","2.0","58.0","45.0","","28.0","","","8.0","","","","","","43.0","","","","","","","0.0","","","","","","27.0","","","","47.0","","","","","26.0","","","","","36.0","","","","","31.0","26.0","",""
"12278","","","","","","","","","","","","","","","","","","","","","","","","","","24.0","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","",""
"12279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12282","","","","","","","","","","","","","","","","","","","","","","","","","7.0","","","","","","","46.0","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","27.0","36.0","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","6.0","",""
"12283","","","","","","","28.0","","","","","","","","","","","","","19.0","","","","","","","","","","","","","","19.0","","","","","","","58.0","","","","","45.0","","","","","","","","","","","","","","","","43.0","","","","","","57.0","","54.0","","","","","","49.0","","49.0","","","","","","","","8.0","","","55.0","","","","","43.0","","","","","38.0","","","","52.0","","","","","","","","","","","","","","","","4.0","","","37.0","","59.0","","","42.0","","","","","","","","","","","","","","","","6.0","58.0","","","47.0","","","","","","17.0","59.0","57.0","","","","","","","","","35.0","","","","","","","","","","28.0","","6.0","","","","","","","","","","","","","","43.0","","5.0","","","36.0","","","","",""
"12286","","17.0","","50.0","","","2.0","33.0","","59.0","","59.0","49.0","","","","39.0","","54.0","58.0","31.0","50.0","","57.0","37.0","55.0","39.0","","24.0","59.0","","39.0","10.0","","57.0","","44.0","","","22.0","50.0","","","","","40.0","","","55.0","57.0","","","43.0","48.0","","","9.0","","16.0","59.0","","58.0","54.0","4.0","","58.0","30.0","39.0","","54.0","58.0","52.0","","","","","58.0","35.0","25.0","25.0","39.0","20.0","56.0","","","53.0","","","42.0","","","26.0","54.0","","51.0","54.0","47.0","","49.0","35.0","","","53.0","","54.0","","30.0","","33.0","","30.0","","56.0","49.0","","","","","","35.0","","56.0","","57.0","59.0","48.0","","","43.0","58.0","","25.0","","","","","11.0","37.0","59.0","56.0","29.0","1.0","","59.0","16.0","","","6.0","","55.0","56.0","","46.0","","57.0","","11.0","56.0","58.0","8.0","33.0","28.0","","4.0","","","","","","","51.0","30.0","15.0","27.0","","","58.0","","28.0","","","","4.0","3.0","","56.0","","52.0","","25.0","30.0","23.0","11.0","59.0","15.0","43.0","58.0","59.0","51.0","22.0"
"12297","","42.0","40.0","23.0","","","58.0","","","12.0","","30.0","","","","","57.0","","","20.0","42.0","","","56.0","","43.0","","31.0","59.0","","","","7.0","","","","","","","23.0","37.0","","","","","","","","","23.0","","","","","","","22.0","7.0","54.0","47.0","47.0","","","","","","","54.0","","","56.0","","","35.0","","","","53.0","","29.0","","52.0","53.0","","33.0","59.0","","","8.0","","","","","","37.0","","","","14.0","","","","","","39.0","41.0","","","34.0","","","","","42.0","","","8.0","45.0","58.0","","","42.0","","","","","","","","10.0","","3.0","","","4.0","","","27.0","","59.0","","","","54.0","","","","","8.0","44.0","58.0","22.0","","","44.0","","18.0","20.0","","","","","","43.0","","","","","4.0","","","50.0","","38.0","","","36.0","52.0","","","","","","","","","","","53.0","","","10.0","16.0","","8.0","","45.0","","",""
"12298","","","10.0","","","","56.0","43.0","","48.0","","","","","","","","19.0","","","","","","","15.0","15.0","","","32.0","","","","","","","56.0","","","","","3.0","35.0","","","","","","","","","","","27.0","","","","","","","","","","21.0","","38.0","","","48.0","","16.0","","","","","","19.0","25.0","","","","","","57.0","","","6.0","","","","","","","","","","41.0","","","","4.0","","","","","","","43.0","","","","","","19.0","","","","","","","","","","","","46.0","","24.0","","","","","","","","","","","","","","","20.0","","","","","","","","","","58.0","","50.0","","","","","","","","48.0","9.0","","","","","","19.0","","","","","","","","","","","","","","","","","","","","","","","","44.0","13.0","","","33.0","58.0","","50.0"
"12299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0","","","","","","","51.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","",""
"12300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12302","","46.0","","","","","44.0","23.0","","","","42.0","","","","","56.0","50.0","","","","","","","","","20.0","59.0","","","","","30.0","","","","","58.0","","","0.0","","","","","","38.0","12.0","","","","","","","","","3.0","","","","","","","","","","32.0","32.0","","57.0","","23.0","","1.0","","","","","","","","","31.0","","","","","","53.0","","","","","","12.0","","","","","","","","6.0","","","","","","20.0","","26.0","","58.0","25.0","","","","57.0","","","","44.0","","13.0","7.0","","41.0","","","","","46.0","","5.0","","","","","","","","","","53.0","","","11.0","","","","13.0","9.0","31.0","50.0","32.0","","","","","","","","","53.0","","","","","","","","57.0","","","","","51.0","53.0","","","","","","","58.0","","","","","","","11.0","","","","","","","40.0","56.0"
"12303","","33.0","","","","","","","","55.0","","27.0","47.0","56.0","","10.0","","","","","","","","","","33.0","","","44.0","","","","","","","","","","","23.0","55.0","47.0","","41.0","12.0","","","","","2.0","","","","","","","","51.0","","33.0","","","","","","","42.0","","","","5.0","","","","","","","","","","","39.0","","","","14.0","","","","","","","","","","","","","22.0","","","","","","","18.0","","41.0","","48.0","","","","","","","","","4.0","","32.0","42.0","","22.0","43.0","","","","","","41.0","","","","29.0","","19.0","","","12.0","","","","","54.0","","","","26.0","44.0","44.0","","9.0","","","","","","48.0","","","","","53.0","53.0","","","47.0","37.0","","","","","56.0","","","13.0","3.0","","","","","","","","21.0","","","","","","","35.0","","47.0","","57.0","","",""
"12305","","","","","","","","","","36.0","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","",""
"12306","","","","","","","51.0","58.0","","","","","51.0","","37.0","","39.0","","","","","50.0","","","","31.0","","22.0","","","","","","","","","25.0","","","","55.0","","","","59.0","","52.0","","","12.0","","","","","","","51.0","","","33.0","","","57.0","","","23.0","","23.0","","","2.0","34.0","","","","","19.0","","52.0","","52.0","","","","","","","","","","0.0","","","","35.0","43.0","","","","","","","","","","","","","4.0","42.0","26.0","","39.0","","","","52.0","52.0","","","29.0","","","38.0","","","58.0","","8.0","35.0","","29.0","","26.0","51.0","","","17.0","","","","","","","","33.0","","31.0","","","","","","43.0","28.0","","21.0","56.0","37.0","","","","","","","","","","","","","10.0","","59.0","","","","","","","","","","","","","","","","","51.0","11.0","","","58.0","","","","20.0",""
"12307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","",""
"12311","","","","","","","","33.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","50.0","","","","","","","","","","","","","45.0","","","","","","","","","","","23.0","","","","","49.0","","","","","","","","0.0","","1.0","","","","","","","56.0","","","","53.0","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","","","","","","","58.0","","","","","","19.0","",""
"12312","26.0","","","36.0","","32.0","15.0","","","11.0","","18.0","43.0","24.0","","","59.0","","36.0","14.0","","","","58.0","","42.0","","","","5.0","","","","","18.0","","","47.0","","","59.0","13.0","49.0","","58.0","","","14.0","","52.0","","47.0","","","","","54.0","40.0","58.0","","","45.0","","36.0","","","39.0","13.0","36.0","","26.0","","","","50.0","59.0","","","35.0","48.0","","","46.0","","","","","","","","","","50.0","","","","","46.0","57.0","","","","49.0","","","","","","47.0","","39.0","","","","","","","37.0","14.0","","30.0","11.0","","","58.0","","","31.0","","","","","59.0","","44.0","52.0","","54.0","","","","","","","","","40.0","","","21.0","42.0","54.0","37.0","","","55.0","","","59.0","","","55.0","","","","","58.0","15.0","","","","33.0","","57.0","","","43.0","","","7.0","","","","40.0","","","","24.0","","44.0","","40.0","","","","","","","52.0","44.0"
"12314","","","","","","","47.0","25.0","","","","44.0","","","","","28.0","30.0","","18.0","","58.0","","","","","","","50.0","","33.0","","","","49.0","","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","29.0","","","","26.0","","","","18.0","","","","","","","","1.0","53.0","","","37.0","","","","","","","","","","","","","10.0","","","","12.0","","","","","","","","","","56.0","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","47.0","","","48.0","","","40.0","","","","","44.0","","","","","","","","","22.0","32.0","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","","","","","","","45.0"
"12317","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","42.0","","","","","","43.0","","","36.0","","","","","","","","","","","12.0","","56.0","","","","","","","","","","","","","","","","","","","","","34.0","","59.0","","","23.0","","","","","","","","","","","","","","","","","56.0","19.0","","","","","","","","","","","","","","","","","","","","","6.0","","","4.0","24.0","","","","","","","","59.0","","","49.0","","","53.0","41.0","","","","","12.0","","","","","","","","41.0","","","","","","","","54.0","","","","","","","","","7.0","","","","","","","","","","55.0","","","","","","","","13.0","","","","","","","","","","","","","42.0","","","","","",""
"12318","","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","43.0","36.0","","40.0","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","8.0","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","3.0","","","","","","26.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","34.0","","39.0","","","","","","","","","","","","","","","","","","","","","","","","2.0"
"12319","35.0","","","58.0","19.0","12.0","56.0","46.0","","","","4.0","","","","","26.0","32.0","","15.0","","","","","58.0","55.0","","","57.0","","","8.0","","","55.0","","","49.0","","","16.0","","","","21.0","","10.0","","","","","26.0","","5.0","","","59.0","48.0","","","","56.0","55.0","","","44.0","59.0","50.0","","56.0","51.0","","","","","","","","","52.0","","12.0","","","","27.0","","","","","","","","","","52.0","","","","","","","37.0","","","","","","47.0","1.0","22.0","","42.0","","","","","21.0","","","42.0","53.0","","46.0","40.0","","","","59.0","","","","","","","","","57.0","","","","","","57.0","","","","","","","52.0","54.0","43.0","34.0","","50.0","","","16.0","16.0","","54.0","","","48.0","","","","51.0","","","53.0","","47.0","","","58.0","","","","","","","","","54.0","","36.0","","","","","","55.0","","","59.0","52.0","",""
"12320","43.0","52.0","","45.0","39.0","","27.0","50.0","","52.0","","","","","","54.0","45.0","54.0","","16.0","57.0","54.0","","","49.0","","","","","","","58.0","3.0","","29.0","","","53.0","","42.0","12.0","","","","59.0","","","","","","21.0","","","","","","59.0","44.0","54.0","","","59.0","57.0","","","58.0","","20.0","","55.0","54.0","","","","","52.0","","","49.0","58.0","","","13.0","","","38.0","","","","","","","","","","","50.0","","","40.0","","","","","","","","","49.0","57.0","","","34.0","36.0","","","","","","","","","","36.0","9.0","","59.0","","58.0","","","18.0","","","22.0","","","54.0","","59.0","59.0","","","55.0","","","","","","","44.0","57.0","38.0","29.0","","","","","","","","49.0","","","","","","","15.0","5.0","","","","","","","59.0","","","","","","","53.0","","44.0","","18.0","","","","","","","","","58.0","55.0","",""
"12322","","15.0","","","","","","","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","","","","30.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12324","","","","1.0","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","11.0","","",""
"12326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12329","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12331","","","","9.0","","","","","","","","","","","","","","","","","","","","53.0","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","1.0","","","","","20.0","","","","","","","","","","","30.0","","","","","","","","","","","","","","","","","","41.0","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12332","","","29.0","","26.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","","","35.0","","","","","","","13.0","","","","26.0","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","19.0","","","","","","","","","","","","","","4.0","","","","","","","","","","16.0","","","49.0","33.0","45.0","","","46.0","","","","49.0","","","","12.0","","51.0","","","","7.0","","","29.0","","","","","","","","","","","","39.0","","","47.0","","","","","","","","","","56.0","","","","","","26.0",""
"12333","","","","","","","","54.0","","","","24.0","","","","","","","","28.0","","55.0","","","","","","","","","","","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","36.0","","","26.0","","","","","","","","","","","59.0","","","40.0","","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","","","","","","","33.0","","","","","","","","","","","","","","","","","","57.0","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","","","","","","","","","53.0","","","","","","","17.0","","","","","","","","","","","12.0","","",""
"12334","37.0","","","","21.0","","52.0","","","10.0","41.0","","","23.0","56.0","","","","46.0","36.0","","59.0","","","14.0","49.0","","","59.0","59.0","","","50.0","","50.0","","45.0","","","","19.0","37.0","","50.0","54.0","59.0","","","5.0","","","5.0","44.0","52.0","","59.0","","","","","","","31.0","","50.0","21.0","42.0","","","","58.0","","","","","56.0","53.0","","","11.0","","","10.0","48.0","33.0","","","","43.0","","53.0","","","","","54.0","51.0","","","53.0","","","","13.0","","","","","","15.0","","","","48.0","23.0","","","","","36.0","","10.0","","12.0","50.0","50.0","","","7.0","","59.0","","","","","58.0","","46.0","","32.0","9.0","","","16.0","13.0","","","","","","","","","","54.0","","","","","","47.0","","","","","","","","12.0","22.0","","","36.0","3.0","","","7.0","","59.0","16.0","","","27.0","","","49.0","","32.0","","34.0","","","","","15.0","","38.0","59.0","",""
"12336","","","","","55.0","","","","47.0","","49.0","47.0","","","40.0","45.0","59.0","","","","","","","24.0","17.0","31.0","","","13.0","43.0","34.0","49.0","","43.0","59.0","26.0","0.0","37.0","38.0","","10.0","","","","","46.0","9.0","","8.0","","","40.0","","14.0","","","23.0","","51.0","","","","24.0","","","18.0","","18.0","6.0","27.0","","8.0","21.0","","55.0","45.0","","","","","19.0","40.0","2.0","","","54.0","","","58.0","","44.0","","59.0","","","","","","","17.0","","","55.0","","29.0","38.0","","10.0","","33.0","","28.0","3.0","48.0","54.0","","","54.0","","8.0","55.0","41.0","14.0","","","","50.0","","27.0","","","","38.0","","","53.0","","32.0","51.0","","35.0","58.0","4.0","","16.0","","27.0","58.0","","","","11.0","55.0","","16.0","45.0","30.0","","","52.0","","","54.0","58.0","","","","22.0","","","","13.0","25.0","51.0","","","38.0","6.0","25.0","1.0","","17.0","17.0","40.0","","","","9.0","","32.0","","14.0","11.0","55.0","1.0","50.0","50.0","48.0","40.0",""
"12337","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
