"dispenser_id","10-24 09","10-25 00","10-25 20","10-20 08","10-25 19","10-24 05","10-21 18","10-24 12","10-24 23","10-20 13","10-21 07","10-22 17","10-22 02","10-20 17","10-26 15","10-21 16","10-25 15","10-20 00","10-25 08","10-24 16","10-22 13","10-22 06","10-26 09","10-21 12","10-25 10","10-21 22","10-25 04","10-23 14","10-23 15","10-26 05","10-20 18","10-26 23","10-23 03","10-26 12","10-21 01","10-24 01","10-20 20","10-21 08","10-23 19","10-20 05","10-24 20","10-26 19","10-24 19","10-23 08","10-20 23","10-25 23","10-21 19","10-24 15","10-21 04","10-24 04","10-22 01","10-26 14","10-22 16","10-20 12","10-25 09","10-22 23","10-21 15","10-22 05","10-23 18","10-21 00","10-21 20","10-22 07","10-25 16","10-21 11","10-22 12","10-23 07","10-21 21","10-25 05","10-26 20","10-26 13","10-20 09","10-26 06","10-26 08","10-20 04","10-24 00","10-21 03","10-26 17","10-22 22","10-21 14","10-26 02","10-25 22","10-20 06","10-25 13","10-23 02","10-24 07","10-26 18","10-24 10","10-22 11","10-25 02","10-22 00","10-23 13","10-23 20","10-25 17","10-24 21","10-20 02","10-25 06","10-21 09","10-22 15","10-20 19","10-22 18","10-24 11","10-26 10","10-21 17","10-24 08","10-22 08","10-21 06","10-20 03","10-24 22","10-24 18","10-20 11","10-26 03","10-23 09","10-26 07","10-25 12","10-21 10","10-24 03","10-20 22","10-23 23","10-25 01","10-24 14","10-27 00","10-23 17","10-22 04","10-23 06","10-23 04","10-20 10","10-25 21","10-22 10","10-23 10","10-21 02","10-25 07","10-22 21","10-26 01","10-27 01","10-25 18","10-26 16","10-22 14","10-20 14","10-20 16","10-23 21","10-26 21","10-23 01","10-21 13","10-23 12","10-24 06","10-24 13","10-20 01","10-20 15","10-23 05","10-20 21","10-23 11","10-26 22","10-24 17","10-26 11","10-23 16","10-22 03","10-21 05","10-22 19","10-26 00","10-23 22","10-24 02","10-25 11","10-23 00","10-21 23","10-25 03","10-22 20","10-20 07","10-25 14","10-26 04","10-22 09"
"12780","","","","31.0","","","53.0","","","31.0","50.0","","","","","","","","","","","7.0","","41.0","","11.0","","","","","","","","10.0","13.0","","46.0","","","41.0","","39.0","","","49.0","","","","24.0","","","31.0","","35.0","","","","","","","","41.0","","","","","56.0","","","3.0","20.0","","","59.0","","8.0","46.0","","","","","","","","","","","","","58.0","16.0","","","","40.0","","41.0","","56.0","53.0","","","4.0","","","22.0","","","","","","42.0","","","15.0","","34.0","","","","14.0","","","","","","","47.0","56.0","","","","","","","","","43.0","","","40.0","26.0","","38.0","","","26.0","","","45.0","","","","58.0","","","","6.0","","","","","","54.0","","8.0","","","","51.0"
"12781","","","","","","","","","","","","","","","","","","26.0","","","52.0","","","","","","","","32.0","","53.0","","","","","0.0","","37.0","","","","55.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","","","","","","","21.0","","","","","","","42.0","","","","","","","","","","","","49.0","18.0","","","","","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","","","26.0","","","51.0","32.0","","","0.0","","","","","","","","","4.0","45.0","","","","","","","","","","","3.0","","","","","","","",""
"12783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12785","57.0","","","58.0","","","","","","50.0","9.0","8.0","","","50.0","23.0","","","","","49.0","","","19.0","","","","43.0","21.0","","56.0","25.0","","","47.0","","31.0","54.0","46.0","","31.0","43.0","53.0","","31.0","","6.0","","9.0","","","57.0","53.0","59.0","","","28.0","6.0","31.0","","57.0","16.0","","","54.0","11.0","40.0","","53.0","","32.0","","","","33.0","","14.0","","24.0","","","50.0","","","57.0","","47.0","57.0","","57.0","50.0","53.0","","","","","49.0","25.0","22.0","26.0","15.0","","","","","59.0","51.0","36.0","","44.0","","","","","57.0","","18.0","","8.0","","20.0","48.0","","","","35.0","","47.0","","","","","","7.0","","18.0","6.0","15.0","30.0","23.0","58.0","","57.0","32.0","","11.0","46.0","57.0","","42.0","51.0","20.0","","","58.0","36.0","","53.0","","47.0","48.0","","","39.0","","45.0","29.0","","","16.0"
"12789","","","","","","","","","","","","49.0","","","","","","","","","47.0","","","","","","","33.0","","","","","","","","","47.0","","35.0","","","","","","","","","","","","","","","","","","","","","","53.0","","","","","","2.0","","","","","","","","","","","","47.0","","","","","","","","","48.0","","","","","","","","","","45.0","","54.0","","","","","","","","","","","","","","","","","","","","","","","","33.0","","","","42.0","","","","","","","","","27.0","","","","","","","","","","","","","","","","","","","43.0","","58.0","","","","","","","","","","","",""
"12791","","","","","","","","","","","","","","","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","","","","","","24.0","","","","","","","","","","24.0","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","43.0","","","","","","","","","","","","","","","","17.0","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","",""
"12792","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","7.0","","","","","","","","40.0","","17.0","","","","","","","","","","","","17.0","","","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","","","","","","","","","","","",""
"12793","","","","7.0","","","","","","","","25.0","","","","","","","","","51.0","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","32.0","","","38.0","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","12.0","","","","","","","34.0","","","","","25.0","","","30.0","","","36.0","","","","","","","","","55.0","","","59.0","","",""
"12794","","","","23.0","","","","","","","","","17.0","19.0","33.0","","18.0","31.0","","","41.0","","","","","15.0","","","","","","38.0","5.0","","9.0","","","","","","28.0","52.0","","","18.0","4.0","","","15.0","","","","","","","","","","","","6.0","49.0","49.0","","","","4.0","21.0","","18.0","27.0","","","","13.0","","","","","","28.0","","","","","","","","","","52.0","","50.0","","7.0","","","","","56.0","","","","","42.0","","","","51.0","","","","","","","","","","39.0","","57.0","24.0","","","","","18.0","6.0","","","","","6.0","5.0","","","","","","","41.0","","","","","15.0","","","","7.0","","57.0","","","","","28.0","53.0","","","","","","","","25.0","","41.0","","7.0"
"12796","","","","","","","","","","","","","","","","","","29.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","2.0","","","","3.0","","","","","","","","","","","","50.0","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","",""
"12797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","19.0","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","",""
"12798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12799","","","","11.0","","","","","","","","","45.0","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","","","","","26.0","","31.0","","","","","","","41.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","44.0","","","","","",""
"12803","","35.0","","","","9.0","","","44.0","","","","","","9.0","","","","","","","","","59.0","","","","40.0","","","","34.0","","24.0","47.0","","7.0","","26.0","","","","","","","44.0","","","","44.0","","","","","","","","","","","36.0","","","26.0","","","5.0","","","","","","","","","10.0","","","47.0","","","","33.0","","","","","","42.0","","51.0","","","16.0","","","56.0","17.0","","25.0","","","8.0","","","","","1.0","","","","","","58.0","","","52.0","","","","","34.0","","","","","10.0","","48.0","54.0","","","","","","","59.0","","","28.0","51.0","","","","","","","","","","","24.0","","","49.0","","58.0","","","5.0","","18.0","31.0","","8.0","","","42.0","13.0",""
"12807","","","","","","","54.0","","","","","","","16.0","","39.0","","57.0","","","","","","","","","8.0","","","","","","","","","","","","","","","","","","","49.0","","5.0","","","","","","","","","7.0","","","","45.0","58.0","","","","","","","","","37.0","","","","","","","","","","","","","","","","","","38.0","","37.0","","","","","","","","","","","","","","","","","18.0","","","","","","","","","","","","40.0","","","","","","","","","","","","","31.0","","5.0","","","","54.0","","","","","","","","15.0","","","","","","","37.0","","","7.0","","","","","","12.0","6.0","40.0","","","","",""
"12811","","","27.0","","13.0","","51.0","","52.0","","","","4.0","57.0","","36.0","55.0","","","","","","45.0","","","18.0","","","","","","","","","","","","","","","","","","","","","55.0","","","","45.0","","10.0","1.0","51.0","","26.0","11.0","","","55.0","40.0","","","46.0","","59.0","","","","28.0","","48.0","","","","","","59.0","","","","58.0","","","","","8.0","","46.0","","","42.0","","","","","","","","","30.0","37.0","","","","","","","59.0","","53.0","","53.0","","","","","39.0","","","","","","","","","","46.0","","","","","","36.0","","6.0","","","","","","","24.0","","","","","","","32.0","","","34.0","","","","","34.0","","","26.0","","55.0","","","","57.0","","37.0"
"12812","","","","","","","","","","22.0","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","26.0","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","","57.0","","","","","","","7.0","","","","22.0","","","","","","","","","","","","","","",""
"12814","","","","","","","57.0","","","5.0","","36.0","","","2.0","50.0","","","","","24.0","","","","","","","35.0","","","","","","","","","45.0","","","","5.0","26.0","","","26.0","","16.0","","","","","58.0","5.0","58.0","","30.0","59.0","","","","","","","","27.0","","","","45.0","","","","","","","","16.0","","","","","","","","","58.0","","","","","59.0","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","1.0","","","","","","37.0","","","","","","","","","","59.0","","","12.0","","","27.0","","","5.0","35.0","","46.0","23.0","","","","2.0","","","","","","","","","","","","","","",""
"12816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12817","2.0","","","","47.0","","","8.0","27.0","","40.0","14.0","55.0","","57.0","13.0","15.0","","58.0","3.0","","","58.0","","10.0","22.0","32.0","","","48.0","","39.0","","58.0","51.0","","","","21.0","","14.0","22.0","39.0","","56.0","","","50.0","29.0","","6.0","42.0","","","53.0","","","18.0","58.0","24.0","","","15.0","","","","53.0","4.0","","24.0","55.0","","55.0","","","44.0","","33.0","4.0","13.0","58.0","","","","","55.0","36.0","","11.0","35.0","42.0","23.0","","","","","47.0","","","","","24.0","","","","","","1.0","","30.0","","","","59.0","","","56.0","18.0","","","","","35.0","58.0","34.0","51.0","3.0","34.0","56.0","","17.0","","","","","29.0","48.0","","7.0","","","34.0","","35.0","","13.0","45.0","47.0","44.0","59.0","","53.0","16.0","59.0","","","","20.0","16.0","","","28.0","","52.0","","16.0","27.0","","53.0",""
"12818","","","","","25.0","","","","","","","20.0","","","","","58.0","","","5.0","","","51.0","","37.0","","","36.0","","","46.0","","","","15.0","","","","38.0","","49.0","","","5.0","","","","","53.0","","50.0","","","49.0","","","","","","","","29.0","0.0","","","36.0","","","","","","","","31.0","","","","53.0","","","","","46.0","","","","35.0","29.0","","","52.0","5.0","","","","","45.0","","","","","","","","","49.0","","","","30.0","","","","","16.0","","","","","","","","","","","","","","","","","","45.0","","","9.0","","","20.0","","","","37.0","","","15.0","","38.0","","58.0","","14.0","","","43.0","","","","","","","11.0","","","","","31.0","","38.0",""
"12819","","","42.0","","","","42.0","","","47.0","16.0","59.0","","5.0","","52.0","","","","","36.0","31.0","","49.0","","56.0","","59.0","49.0","","50.0","6.0","","","41.0","","","42.0","16.0","34.0","59.0","38.0","","59.0","56.0","","46.0","29.0","","","","","57.0","42.0","","","4.0","","","21.0","47.0","","","31.0","41.0","","43.0","","","","45.0","","","3.0","","","","51.0","32.0","","","59.0","","","","","","25.0","10.0","","59.0","","","5.0","","","46.0","","","2.0","","","","","43.0","","","","","51.0","","58.0","","22.0","","","31.0","","","46.0","56.0","55.0","","21.0","9.0","36.0","18.0","49.0","26.0","19.0","","19.0","","52.0","","","58.0","54.0","36.0","7.0","","","15.0","59.0","","","38.0","53.0","","40.0","55.0","7.0","","","56.0","","48.0","36.0","","","","40.0","","54.0","","0.0","41.0","","","58.0"
"12823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","",""
"12825","","","","","","","","","","50.0","","","","","34.0","51.0","","","","","39.0","","","","","","","15.0","41.0","","","","","","","","","26.0","","","","59.0","","59.0","","","45.0","","","","2.0","","","","","51.0","","","","","","40.0","","57.0","","58.0","31.0","","9.0","","55.0","","","","","44.0","33.0","38.0","33.0","","","","","6.0","","44.0","","","","59.0","59.0","","","","","","","","52.0","","","","8.0","","38.0","","","","","10.0","","","","","","","","","43.0","","30.0","","","58.0","","54.0","","","19.0","","","","","","","40.0","23.0","","50.0","","46.0","34.0","","11.0","","","","","","","55.0","2.0","","","","","","","","","","","","19.0","","","","","",""
"12826","","","","","","","","","","","","47.0","","0.0","45.0","","","","","","23.0","","8.0","53.0","","","","","","","","","","","","","45.0","","","","","","","","","","57.0","","","","","21.0","46.0","","","","6.0","","","","34.0","","","56.0","29.0","","10.0","","","58.0","","","","","","","","","41.0","","","","","","","24.0","","","","","","","","","","","","26.0","","31.0","","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","32.0","","","","","","","","","","","","52.0","","","","","","","","","","","","","","",""
"12827","","","","","","","48.0","","","45.0","","","","","","","","","","","","","","57.0","","","","","","","","43.0","","","","","48.0","42.0","11.0","","","","","","","","23.0","","","","","","","","","","","","46.0","38.0","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0","","24.0","","","","","","","40.0","","","","","","","","","","","","","","","","","","15.0","","","",""
"12828","","","","","","","","","","27.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","",""
"12829","","","1.0","","","","","","55.0","45.0","","","","","21.0","","58.0","","","","15.0","","","52.0","","","","","","","","","","59.0","","","","","39.0","","","","16.0","","","31.0","35.0","","","","","28.0","","","49.0","","16.0","","56.0","","","49.0","50.0","","","","","","56.0","","","32.0","","","","","","","","39.0","","","45.0","","","","","","","","40.0","","21.0","","","","","29.0","","","","","","","","","50.0","","","","","","","26.0","","","","","42.0","","","","","","10.0","52.0","","","","","","","26.0","","","56.0","","","","","35.0","","","25.0","","","","24.0","","","7.0","","","","33.0","29.0","","","","","","8.0","","","","","","59.0","",""
"12833","","","","","","","","","","","","50.0","","","","","","","","","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","",""
"12834","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12839","","","","","","","","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","","","","","","","","","","","","4.0","","","","","","","","","","","27.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12840","","","","","","","58.0","","","","","","","","","40.0","15.0","","","","","","","43.0","6.0","","","","","","","","15.0","","","","","","","","20.0","","57.0","","","","38.0","","","","52.0","","","","","","","","","8.0","","","","42.0","","","42.0","","","","","","","","","23.0","","","","","","","","48.0","","","","","54.0","13.0","","","","","","","","","","","","","6.0","","","","","56.0","","","","","","","","","21.0","","","","52.0","","","","","","33.0","","","","","","","","","","","","","","","4.0","","","","","","","","","40.0","","","","","","","","","","","","","","","","","","",""
"12841","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12843","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","30.0","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12845","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12846","","","","","","5.0","","","","","8.0","","","","","","","","","","","59.0","","20.0","","","","","","","","","","30.0","","","","","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","56.0","","","","","","","20.0","","","","","","","","","","","","","","","","19.0","","","","","","","","","","54.0","","","","","","","","","","","","","","","","","","24.0","","","","","","13.0","","","","","","","","","",""
"12847","","","","","","","","","","","","","","24.0","","","","","","","","","","28.0","27.0","","","","47.0","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0","","","","54.0","","","","","","","","","","","","","","27.0","","","","","","","","","","","","","","","","","","","","","","55.0","","","","","","","","","","5.0","","","","","","","","","","","","10.0","","","","49.0","","40.0","54.0","","","27.0","","","","21.0","","42.0","","","","19.0","","45.0","","","",""
"12849","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12851","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12853","","","","","","","","","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12854","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","",""
"12856","","39.0","48.0","7.0","31.0","","57.0","","24.0","40.0","23.0","48.0","","3.0","","46.0","42.0","10.0","","29.0","49.0","","55.0","27.0","29.0","5.0","44.0","4.0","","","54.0","","35.0","","","","11.0","45.0","","","46.0","","","","59.0","21.0","47.0","18.0","","","39.0","43.0","26.0","56.0","9.0","","24.0","","","6.0","43.0","14.0","","","54.0","10.0","39.0","","","46.0","","","55.0","13.0","","58.0","","43.0","16.0","2.0","35.0","","","7.0","","53.0","","49.0","","","","","","20.0","24.0","","56.0","35.0","53.0","40.0","","","59.0","","","","56.0","42.0","56.0","52.0","","35.0","58.0","57.0","32.0","","31.0","","","57.0","48.0","","59.0","","51.0","50.0","50.0","51.0","10.0","","24.0","46.0","","","","","38.0","47.0","7.0","","","47.0","57.0","56.0","","","51.0","56.0","44.0","","29.0","32.0","","","","41.0","","43.0","","","","38.0","39.0","54.0","","41.0","10.0","59.0","19.0","37.0"
"12857","","","","","","","","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12858","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","",""
"12860","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","",""
"12861","","","","","","","","","","","","","","","","","","","","","","","","40.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","","","","","","","","","","","","","","","","","","","","","",""
"12865","39.0","","","","56.0","","37.0","","","","12.0","","59.0","","","51.0","28.0","","","","42.0","","36.0","57.0","","11.0","","","","","","","","","22.0","29.0","","","","59.0","","","","","","1.0","","","","","","","","","","4.0","53.0","","","","","14.0","","10.0","","22.0","","","","50.0","","","","","","","","34.0","48.0","52.0","","","","39.0","53.0","","","","50.0","","","","","16.0","","29.0","56.0","59.0","","","","","51.0","","27.0","1.0","","6.0","","","22.0","","","","44.0","37.0","","31.0","","3.0","14.0","","","","","","54.0","","","","13.0","","","16.0","","13.0","7.0","","","45.0","32.0","1.0","56.0","","","50.0","","38.0","","32.0","","","","5.0","","","39.0","","","38.0","","","57.0","","49.0","56.0","","","",""
"12868","","","","","","","","","","19.0","","","","","","","","","","","","","","30.0","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","57.0","","","20.0","","","","","","","55.0","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","19.0","","","","","","","","","","","","","34.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12869","","26.0","26.0","30.0","36.0","","","27.0","","41.0","","","","35.0","","57.0","47.0","","9.0","","","","34.0","55.0","48.0","46.0","","25.0","21.0","54.0","23.0","","","57.0","51.0","19.0","","","32.0","52.0","25.0","43.0","38.0","20.0","55.0","31.0","41.0","34.0","","","","","","","9.0","","44.0","","49.0","21.0","","","30.0","12.0","","","36.0","52.0","","28.0","35.0","55.0","4.0","31.0","27.0","49.0","17.0","","20.0","18.0","","25.0","56.0","6.0","47.0","","16.0","","","","37.0","20.0","46.0","","4.0","1.0","50.0","","51.0","55.0","18.0","56.0","33.0","","","","37.0","4.0","","57.0","3.0","59.0","0.0","34.0","33.0","","45.0","15.0","44.0","23.0","","","37.0","","","46.0","19.0","","59.0","27.0","","57.0","28.0","","","45.0","","32.0","26.0","","","","52.0","","","32.0","","37.0","","12.0","37.0","54.0","8.0","31.0","","","34.0","5.0","20.0","45.0","","58.0","","","15.0","24.0","","36.0","",""
"12871","","","","","","","16.0","59.0","","","","","","55.0","","50.0","","","","","","","","","","32.0","","58.0","51.0","","","","","","","","","","","","","","","","","","","","","","","","24.0","31.0","","","","","","","","","","","33.0","","","","","","27.0","","","","","","","","","","","","21.0","","","","","","","22.0","28.0","","","","","","","51.0","","","","","","","","","","","","46.0","","25.0","","","","","","14.0","","","","36.0","","","","","","","","","","","","","","","8.0","","54.0","","","","58.0","","","2.0","","","","","56.0","","","","14.0","","","","","","","","","50.0","","","","","",""
"12873","","","","","","","","","","","","","","12.0","","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12874","","55.0","","","","40.0","","59.0","37.0","","","","","","52.0","","","","","13.0","","","","","25.0","","","25.0","6.0","","","","","31.0","","","","","45.0","","","","","","","","","28.0","","","","","","","","","","","19.0","","","","","","","","","","12.0","","","","","","","","","","","","3.0","","17.0","","","","5.0","","","","45.0","25.0","","44.0","","","","","","","33.0","","","","","","","","","","","51.0","","29.0","","","","17.0","","34.0","","37.0","","","","","40.0","","","","","49.0","","","30.0","","","","","59.0","","","","31.0","","9.0","","","","","","","","39.0","9.0","","","","","","","59.0","","","25.0","","","49.0","",""
